46,30.303,2,122,"[782.258, 146.591, 2280.05]","[801.835, -20.4675, 2193.36]","[662.916, 48.8703, 2113.69]","[668.695, -233.187, 2123.61]","[612.189, -513.323, 2099.04]","[776.207, -0.335491, 2043.37]","[841.877, -252.856, 1979.58]","[616.882, -61.8464, 2008.53]","[736.216, -236.508, 2078.96]","[719.374, -414.149, 2022.65]","[625.151, -558.385, 1999.72]","[625.297, -970.698, 1999.87]","[625.297, -1352.61, 1999.87]","[791.036, -540.242, 1942.78]","[790.782, -950.077, 1942.8]","[790.782, -1331.99, 1942.8]","[621.108, -464.857, 2102.8]","[654.38, -93.6771, 2003.71]","[822.989, 49.1847, 2230.24]","[0, 0, 0]"
47,30.303,2,122,"[777.145, 144.467, 2279.63]","[801.517, -21.7865, 2194.9]","[660.36, 58.6986, 2116.38]","[525.237, -78.9613, 2065.1]","[549.485, -358.912, 2168.76]","[771.825, -0.00317883, 2044.18]","[857.596, -252.417, 1986.89]","[633.784, -58.5146, 2019.44]","[735.361, -237.62, 2080.9]","[718.236, -417.682, 2023.19]","[623.216, -561.803, 1999.94]","[622.369, -969.289, 2000.09]","[622.369, -1352.56, 2000.09]","[791.154, -541.481, 1942.56]","[791.673, -948.333, 1942.6]","[791.673, -1331.6, 1942.6]","[553.793, -319.356, 2154.9]","[671.086, -90.8298, 2014.02]","[822.952, 48.1499, 2231.83]","[0, 0, 0]"
48,30.303,2,122,"[772.732, 142.801, 2279.16]","[801.139, -22.5654, 2195.97]","[658.153, 70.4131, 2121.58]","[447.8, 51.5499, 2052.84]","[401.623, -210.848, 2051.04]","[770.082, 2.69206, 2044.8]","[853.702, -251.906, 1985.75]","[651.936, -35.594, 2021.52]","[734.991, -237.684, 2082.12]","[717.668, -419.916, 2023.26]","[622.612, -563.296, 2000.19]","[622.78, -971.238, 2000.35]","[622.78, -1355.59, 2000.35]","[791.339, -541.577, 1942.75]","[791.686, -949.259, 1943.07]","[791.686, -1333.61, 1943.07]","[401.623, -108.786, 2051.04]","[685.568, -71.6409, 2015.56]","[822.702, 47.5659, 2233.09]","[0, 0, 0]"
49,31.25,2,122,"[768.437, 141.578, 2278.49]","[800.622, -22.974, 2196.56]","[654.913, 84.5579, 2127.38]","[413.016, 145.459, 2064.66]","[404.082, -155.892, 2080.83]","[768.742, 9.57551, 2042.67]","[839.034, -248.467, 1980.61]","[645.036, -24.8135, 2026.19]","[734.872, -237.26, 2082.82]","[717.418, -421.301, 2023.08]","[622.735, -563.902, 2000.51]","[623.269, -972.762, 2000.73]","[623.269, -1357.98, 2000.73]","[791.613, -541.125, 1943.13]","[791.914, -949.75, 1943.51]","[791.914, -1334.97, 1943.51]","[404.082, -53.6003, 2080.83]","[677.372, -62.0846, 2018.59]","[822.187, 47.3163, 2233.87]","[0, 0, 0]"
50,30.303,2,122,"[761.914, 141.463, 2275.76]","[799.072, -22.4601, 2196.83]","[648.804, 103.895, 2134.04]","[648.804, -170.646, 2134.04]","[648.804, -524.159, 2134.04]","[766.57, 22.525, 2039.53]","[825.626, -238.676, 1978.02]","[636.397, -11.0931, 2031.25]","[734.65, -236.29, 2083.3]","[717.553, -421.826, 2022.94]","[623.574, -564.206, 2001.01]","[624.484, -974.045, 2001.35]","[624.484, -1359.95, 2001.35]","[792.333, -540.532, 1943.54]","[792.939, -950.094, 1943.84]","[792.939, -1336.0, 1943.84]","[648.804, -421.685, 2134.04]","[667.936, -49.0227, 2022.38]","[820.316, 48.0634, 2234.27]","[0, 0, 0]"
51,30.303,2,122,"[753.561, 143.081, 2269.51]","[795.809, -21.4443, 2196.71]","[663.8, -87.3879, 2218.68]","[663.8, -362.317, 2218.68]","[663.8, -716.248, 2218.68]","[764.277, 32.7725, 2037.63]","[820.393, -229.343, 1975.77]","[647.303, 9.33914, 2036.7]","[733.998, -235.372, 2083.5]","[718.25, -422.188, 2022.72]","[625.733, -564.89, 2001.65]","[627.544, -975.927, 2002.09]","[627.544, -1362.38, 2002.09]","[793.901, -540.161, 1943.82]","[795.128, -950.673, 1943.98]","[795.128, -1337.13, 1943.98]","[663.8, -613.629, 2218.68]","[676.154, -30.4397, 2026.54]","[816.283, 49.4279, 2234.22]","[0, 0, 0]"
52,30.303,2,122,"[745.247, 146.834, 2259.54]","[791.317, -20.2505, 2195.11]","[676.111, -101.914, 2228.5]","[676.111, -377.15, 2228.5]","[676.111, -731.41, 2228.5]","[762.361, 38.9728, 2035.47]","[820.825, -222.89, 1973.8]","[643.231, 12.8891, 2035.99]","[733.842, -235.172, 2082.82]","[720.42, -423.184, 2022.1]","[629.063, -564.365, 2002.5]","[631.569, -974.92, 2003.08]","[631.569, -1361.8, 2003.08]","[797.154, -540.071, 1943.84]","[799.638, -951.339, 1943.78]","[799.638, -1338.22, 1943.78]","[676.111, -628.677, 2228.5]","[672.83, -26.4084, 2025.62]","[810.424, 51.2086, 2232.44]","[0, 0, 0]"
53,30.303,2,122,"[741.21, 154.554, 2250.73]","[786.294, -18.322, 2191.55]","[681.764, -105.706, 2228.79]","[681.764, -381.183, 2228.79]","[681.764, -735.701, 2228.79]","[760.757, 42.6831, 2031.97]","[823.804, -219.051, 1973.78]","[642.273, 14.0881, 2036.18]","[735.02, -235.259, 2081.3]","[724.513, -424.423, 2021.19]","[634.08, -562.962, 2003.54]","[637.699, -973.354, 2004.22]","[637.699, -1360.58, 2004.22]","[802.301, -540.003, 1943.54]","[806.062, -951.639, 1943.25]","[806.062, -1338.86, 1943.25]","[681.764, -632.878, 2228.79]","[672.528, -24.7696, 2025.78]","[803.388, 54.0188, 2228.32]","[0, 0, 0]"
54,31.25,2,122,"[740.82, 164.762, 2244.34]","[782.257, -15.1158, 2186.62]","[683.546, -101.331, 2229.72]","[683.546, -376.996, 2229.72]","[683.546, -731.713, 2229.72]","[764.635, 41.1401, 2027.62]","[831.002, -220.906, 1974.06]","[659.393, 19.2246, 2038.08]","[738.882, -234.811, 2079.45]","[731.448, -425.041, 2020.34]","[642.124, -561.662, 2005.17]","[647.915, -972.662, 2006.31]","[647.915, -1360.15, 2006.31]","[810.347, -539.799, 1943.32]","[816.131, -951.589, 1943.15]","[816.131, -1339.07, 1943.15]","[683.546, -628.82, 2229.72]","[687.994, -20.7979, 2027.41]","[796.752, 58.3179, 2222.44]","[0, 0, 0]"
55,31.25,2,122,"[744.889, 174.117, 2241.33]","[780.223, -11.6608, 2181.18]","[669.034, -8.20689, 2182.8]","[542.037, -106.157, 2110.42]","[569.094, -481.21, 2135.04]","[773.969, 36.8903, 2023.07]","[843.44, -225.493, 1974.68]","[664.818, 11.1703, 2032.07]","[744.722, -234.116, 2077.56]","[739.633, -425.257, 2019.6]","[650.748, -562.333, 2006.91]","[656.382, -975.33, 2008.03]","[656.382, -1363.02, 2008.03]","[819.784, -540.443, 1941.82]","[826.096, -953.182, 1940.59]","[826.096, -1340.87, 1940.59]","[576.146, -437.638, 2131.29]","[694.591, -28.2726, 2022.51]","[792.109, 62.8325, 2215.88]","[0, 0, 0]"
