78,8716.3,2,70,"[118.283, 251.094, 2104.56]","[182.822, 67.3014, 2128.29]","[83.3222, -0.841264, 2120.7]","[-44.9893, -99.0691, 1935.73]","[-277.887, -158.908, 1825.42]","[221.771, 124.209, 1978.44]","[70.6452, -51.2855, 1902.01]","[-190.61, -89.1919, 1889.87]","[208.494, -148.657, 2130.19]","[219.15, -330.057, 2111.44]","[136.59, -442.969, 2086.39]","[136.982, -801.201, 2087.05]","[136.982, -1139.46, 2087.05]","[306.665, -430.452, 2057.32]","[238.06, -729.639, 1869.69]","[238.944, -1069.64, 1872.04]","[-239.074, -148.925, 1843.8]","[-147.067, -82.8581, 1891.89]","[174.264, 139.327, 2127.65]","[0, 0, 0]"
79,6979.64,2,70,"[95.8582, 282.558, 2133.59]","[162.365, 101.866, 2149.03]","[86.5183, 20.312, 2121.86]","[-40.9933, -88.5197, 1943.35]","[-266.202, -158.8, 1825.11]","[214.667, 118.153, 2008.53]","[72.9987, -45.2399, 1897.58]","[-187.901, -86.9257, 1889.44]","[197.208, -112.521, 2134.97]","[212.943, -292.611, 2116.43]","[135.901, -441.151, 2087.43]","[135.438, -798.678, 2088.14]","[135.438, -1136.61, 2088.14]","[304.763, -430.993, 2058.33]","[239.124, -731.781, 1873.02]","[239.954, -1071.44, 1875.44]","[-228.673, -147.072, 1844.82]","[-144.418, -79.9753, 1890.79]","[150.714, 173.439, 2153.72]","[0, 0, 0]"
80,5590.31,2,70,"[77.1444, 298.441, 2158.26]","[143.705, 126.268, 2168.41]","[84.8158, 37.7121, 2128.55]","[-37.5631, -76.5312, 1950.08]","[-250.452, -163.77, 1822.52]","[204.614, 123.123, 2036.98]","[79.4549, -35.4651, 1900.86]","[-179.202, -86.4729, 1888.33]","[184.8, -85.8764, 2141.86]","[205.235, -263.798, 2120.94]","[133.56, -437.536, 2088.8]","[131.728, -793.706, 2089.73]","[131.728, -1131.47, 2089.73]","[301.126, -431.053, 2060.63]","[239.177, -732.254, 1875.21]","[239.025, -1070.05, 1876.37]","[-214.979, -149.213, 1843.78]","[-136.094, -77.9698, 1890.41]","[129.945, 197.136, 2177.26]","[0, 0, 0]"
81,4478.85,2,70,"[64.4162, 302.597, 2176.75]","[128.683, 138.807, 2184.54]","[81.8842, 48.7241, 2135.46]","[-35.1107, -69.1742, 1955.8]","[-241.257, -165.141, 1822.91]","[195.317, 131.193, 2060.05]","[86.0349, -25.0828, 1907.01]","[-169.292, -87.4076, 1887.26]","[174.064, -70.9325, 2148.48]","[197.289, -246.881, 2124.47]","[129.139, -434.456, 2090.45]","[125.796, -791.518, 2091.54]","[125.796, -1129.27, 2091.54]","[296.197, -430.704, 2064.0]","[238.34, -731.483, 1876.76]","[237.522, -1068.33, 1877.42]","[-206.903, -149.138, 1845.06]","[-126.74, -77.0165, 1890.55]","[113.483, 208.9, 2196.59]","[0, 0, 0]"
82,3589.68,2,70,"[61.2063, 295.629, 2190.11]","[120.385, 139.226, 2196.54]","[79.1224, 49.7964, 2143.06]","[-34.2703, -67.3141, 1959.56]","[-238.875, -164.178, 1824.31]","[192.017, 136.583, 2076.23]","[91.6151, -18.2199, 1913.44]","[-160.919, -88.6813, 1886.37]","[167.978, -68.4514, 2153.22]","[191.406, -243.053, 2126.33]","[124.028, -433.338, 2092.27]","[120.535, -792.389, 2093.41]","[120.535, -1130.31, 2093.41]","[291.72, -429.656, 2068.62]","[236.445, -729.355, 1878.72]","[234.9, -1065.45, 1879.83]","[-204.774, -148.032, 1846.85]","[-118.832, -76.9355, 1890.88]","[104.445, 208.653, 2211.02]","[0, 0, 0]"
83,2878.34,2,70,"[70.6394, 281.933, 2194.39]","[120.334, 129.482, 2202.84]","[78.2045, 42.6506, 2146.19]","[-35.6638, -70.0006, 1959.27]","[-245.526, -161.013, 1828.07]","[196.962, 136.722, 2084.4]","[96.1797, -14.7544, 1917.37]","[-154.815, -89.6383, 1885.76]","[167.397, -77.0841, 2154.64]","[188.494, -251.081, 2125.85]","[118.864, -433.28, 2092.95]","[115.65, -793.378, 2093.06]","[115.65, -1131.64, 2093.06]","[287.189, -428.376, 2071.35]","[233.948, -728.207, 1880.56]","[232.135, -1065.8, 1881.56]","[-210.55, -145.842, 1849.94]","[-112.983, -77.1582, 1891.03]","[104.573, 198.557, 2218.95]","[0, 0, 0]"
84,2309.28,2,70,"[85.2444, 266.305, 2188.84]","[126.708, 113.959, 2202.46]","[78.734, 28.6365, 2144.11]","[-40.2828, -75.0117, 1954.91]","[-254.339, -161.058, 1826.62]","[208.342, 132.431, 2082.13]","[97.4944, -14.8706, 1917.83]","[-153.985, -89.2016, 1886.1]","[170.723, -92.8241, 2152.59]","[188.524, -268.487, 2123.04]","[115.193, -433.814, 2092.94]","[113.419, -794.722, 2092.59]","[113.419, -1133.52, 2092.59]","[284.117, -427.411, 2072.9]","[230.789, -727.759, 1882.07]","[228.623, -1066.5, 1882.8]","[-218.664, -146.716, 1848.0]","[-112.072, -76.8147, 1891.39]","[111.971, 183.125, 2219.15]","[0, 0, 0]"
85,1854.02,2,70,"[100.539, 252.563, 2177.84]","[136.531, 97.3023, 2196.92]","[80.3265, 14.0542, 2138.08]","[-48.6015, -79.2088, 1950.12]","[-267.127, -160.362, 1825.29]","[219.629, 127.15, 2071.52]","[95.9309, -17.7894, 1915.08]","[-157.608, -87.7516, 1887.11]","[175.971, -112.835, 2148.03]","[190.17, -290.972, 2118.89]","[112.815, -434.198, 2092.7]","[112.001, -795.591, 2092.34]","[112.001, -1135.17, 2092.34]","[282.255, -427.071, 2073.56]","[224.619, -727.458, 1882.8]","[220.091, -1067.01, 1882.92]","[-230.707, -146.835, 1846.09]","[-115.352, -76.0913, 1891.77]","[123.439, 166.965, 2213.13]","[0, 0, 0]"
86,1489.82,2,70,"[114.851, 243.219, 2163.08]","[146.883, 83.1606, 2188.16]","[79.8371, 3.92111, 2130.44]","[-58.1459, -81.4898, 1944.4]","[-280.713, -157.953, 1822.33]","[229.782, 122.86, 2057.74]","[92.6912, -20.8538, 1911.19]","[-163.317, -85.5614, 1888.09]","[180.852, -131.446, 2143.1]","[191.98, -311.871, 2114.98]","[111.531, -434.548, 2092.56]","[111.391, -796.919, 2092.39]","[111.391, -1137.53, 2092.39]","[281.319, -427.207, 2073.95]","[220.536, -727.732, 1882.59]","[218.333, -1068.73, 1882.07]","[-243.619, -145.209, 1842.67]","[-120.649, -74.7756, 1891.94]","[135.719, 153.601, 2202.97]","[0, 0, 0]"
87,1198.45,2,70,"[125.963, 237.285, 2146.47]","[156.096, 72.9284, 2177.79]","[78.4519, -1.36484, 2124.12]","[-63.6477, -80.0706, 1937.48]","[-291.025, -151.318, 1819.35]","[237.534, 119.978, 2043.31]","[88.465, -22.7757, 1907.21]","[-170.426, -80.4454, 1888.99]","[184.331, -146.147, 2139.13]","[193.268, -328.345, 2112.27]","[110.22, -435.752, 2092.3]","[109.766, -800.14, 2092.07]","[109.766, -1142.0, 2092.07]","[281.14, -429.163, 2074.01]","[218.549, -729.073, 1880.03]","[218.092, -1072.11, 1877.7]","[-253.13, -139.443, 1839.04]","[-127.278, -70.8319, 1892.03]","[146.895, 144.29, 2190.39]","[0, 0, 0]"
88,965.362,2,70,"[132.982, 234.758, 2132.55]","[163.239, 66.9294, 2167.81]","[77.0958, -4.40416, 2119.97]","[-66.9151, -76.1041, 1931.81]","[-296.489, -148.873, 1816.52]","[243.162, 117.926, 2029.12]","[83.1384, -22.5491, 1903.17]","[-179.039, -70.3013, 1889.96]","[186.535, -155.69, 2136.33]","[194.032, -339.302, 2110.72]","[108.868, -436.863, 2092.03]","[108.238, -802.554, 2091.84]","[108.238, -1145.85, 2091.84]","[281.685, -430.871, 2073.81]","[217.683, -729.881, 1876.3]","[217.848, -1073.68, 1873.43]","[-258.226, -136.746, 1835.74]","[-135.344, -62.3404, 1892.16]","[155.686, 139.159, 2178.03]","[0, 0, 0]"
89,778.69,2,70,"[139.54, 231.897, 2118.07]","[169.184, 63.0131, 2158.08]","[76.4907, -6.76083, 2117.59]","[-67.5133, -74.8249, 1928.35]","[-298.591, -148.365, 1813.84]","[247.001, 116.387, 2014.57]","[77.814, -22.933, 1900.16]","[-186.509, -66.8594, 1891.17]","[187.938, -162.221, 2134.32]","[194.43, -347.2, 2109.99]","[107.009, -438.04, 2091.69]","[105.884, -805.419, 2091.47]","[105.884, -1150.3, 2091.47]","[282.154, -434.616, 2073.66]","[217.565, -733.017, 1872.5]","[218.038, -1080.36, 1869.95]","[-260.077, -136.109, 1832.92]","[-142.455, -59.538, 1892.67]","[163.113, 136.035, 2165.78]","[0, 0, 0]"
