frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
91,31.25,2,200,"[398.949, 318.945, 2122.15]","[441.931, 124.14, 2102.07]","[389.811, 123.222, 2251.54]","[384.94, -143.306, 2262.79]","[296.113, -426.812, 2247.03]","[500.935, 107.981, 1956.97]","[557.955, -146.61, 1901.12]","[493.856, -420.242, 1803.45]","[461.149, -115.271, 2120.22]","[455.98, -318.54, 2085.4]","[369.846, -369.543, 2120.04]","[366.77, -767.479, 2113.75]","[366.77, -1142.99, 2113.75]","[524.179, -369.759, 2021.5]","[409.567, -668.927, 1784.42]","[406.681, -1047.09, 1784.94]","[310.917, -379.56, 2249.66]","[504.54, -374.635, 1819.73]","[435.517, 204.029, 2096.02]","[0, 0, 0]"
92,30.303,2,145,"[-670.747, 316.128, 1770.77]","[-736.149, 139.898, 1737.35]","[-781.627, 134.973, 1588.96]","[-788.042, -124.164, 1497.15]","[-706.252, -403.543, 1420.64]","[-690.398, 132.403, 1892.5]","[-661.721, -139.091, 1859.02]","[-614.83, -424.051, 1774.1]","[-756.682, -104.186, 1731.18]","[-760.316, -287.428, 1708.17]","[-846.783, -344.001, 1625.24]","[-674.433, -595.032, 1358.72]","[-665.679, -963.283, 1341.17]","[-682.424, -379.601, 1769.59]","[-681.904, -789.883, 1769.84]","[-681.904, -1175.45, 1769.84]","[-719.884, -356.98, 1433.39]","[-622.645, -376.557, 1788.25]","[-729.224, 222.21, 1739.43]","[0, 0, 0]"
92,30.303,2,200,"[396.619, 317.899, 2118.51]","[438.88, 123.016, 2095.16]","[389.956, 124.681, 2246.5]","[379.469, -141.904, 2253.51]","[294.258, -428.01, 2233.9]","[496.987, 107.426, 1949.47]","[551.078, -148.034, 1894.72]","[484.808, -421.91, 1794.16]","[456.615, -115.983, 2113.05]","[450.421, -318.863, 2077.65]","[363.222, -366.883, 2110.01]","[359.045, -764.747, 2104.38]","[359.045, -1140.17, 2104.38]","[518.893, -367.147, 2014.31]","[404.251, -669.735, 1781.3]","[402.177, -1044.44, 1778.71]","[308.459, -380.325, 2237.17]","[495.854, -376.263, 1810.92]","[432.949, 202.945, 2089.19]","[0, 0, 0]"
93,30.303,2,145,"[-667.064, 315.915, 1771.41]","[-731.954, 139.736, 1737.97]","[-780.779, 135.53, 1590.27]","[-788.036, -123.697, 1499.2]","[-703.457, -401.564, 1420.58]","[-684.286, 131.751, 1893.37]","[-656.478, -139.671, 1859.74]","[-612.169, -425.659, 1777.2]","[-752.777, -105.143, 1730.46]","[-758.151, -288.86, 1705.94]","[-847.794, -343.74, 1624.57]","[-665.223, -583.75, 1350.08]","[-659.051, -962.667, 1346.07]","[-681.608, -380.606, 1770.03]","[-681.13, -790.899, 1770.35]","[-681.13, -1176.46, 1770.35]","[-717.554, -355.252, 1433.68]","[-619.553, -377.994, 1790.96]","[-724.956, 222.027, 1740.5]","[0, 0, 0]"
93,30.303,2,200,"[393.518, 317.363, 2115.87]","[434.432, 121.83, 2090.28]","[389.3, 125.112, 2243.41]","[374.377, -141.363, 2244.89]","[287.508, -427.946, 2221.78]","[491.072, 107.62, 1943.66]","[543.363, -148.723, 1891.35]","[476.085, -422.052, 1786.59]","[450.247, -116.947, 2106.6]","[442.622, -319.077, 2070.31]","[354.659, -364.416, 2101.22]","[349.072, -762.117, 2096.66]","[349.072, -1137.46, 2096.66]","[511.61, -365.361, 2007.96]","[394.631, -662.832, 1769.68]","[388.48, -1031.51, 1760.28]","[301.986, -380.182, 2225.63]","[487.298, -376.497, 1804.05]","[429.132, 201.836, 2084.81]","[0, 0, 0]"
94,30.303,2,145,"[-663.628, 316.046, 1772.06]","[-726.766, 139.449, 1738.57]","[-779.67, 136.14, 1591.51]","[-788.01, -123.004, 1500.65]","[-700.436, -399.522, 1420.88]","[-677.37, 130.873, 1894.27]","[-653.585, -140.637, 1859.6]","[-605.18, -426.438, 1779.2]","[-747.9, -106.205, 1730.05]","[-754.62, -290.117, 1703.43]","[-848.215, -343.56, 1625.3]","[-653.882, -577.348, 1351.17]","[-646.328, -960.513, 1355.04]","[-680.724, -381.755, 1770.56]","[-680.2, -792.233, 1770.93]","[-680.2, -1177.78, 1770.93]","[-715.031, -353.435, 1434.17]","[-613.247, -378.804, 1792.6]","[-719.687, 221.719, 1741.42]","[0, 0, 0]"
94,30.303,2,200,"[389.202, 316.926, 2114.44]","[428.557, 120.54, 2086.89]","[387.633, 124.83, 2241.81]","[369.508, -141.202, 2232.87]","[298.058, -430.676, 2195.14]","[484.664, 107.288, 1940.54]","[534.829, -149.633, 1888.97]","[465.913, -421.774, 1780.17]","[441.665, -118.233, 2100.31]","[432.967, -319.379, 2062.66]","[344.871, -364.69, 2091.6]","[338.651, -764.512, 2086.16]","[338.651, -1139.78, 2086.16]","[502.772, -366.745, 2002.96]","[383.545, -655.982, 1756.03]","[376.555, -1026.05, 1746.37]","[309.955, -382.424, 2201.43]","[477.399, -376.417, 1798.3]","[424.158, 200.653, 2082.4]","[0, 0, 0]"
95,30.303,2,145,"[-661.239, 316.169, 1772.71]","[-721.805, 138.959, 1739.14]","[-778.56, 136.611, 1592.47]","[-787.973, -123.156, 1501.53]","[-696.801, -399.7, 1421.16]","[-672.428, 129.288, 1895.4]","[-651.886, -142.777, 1858.08]","[-594.315, -428.464, 1779.04]","[-743.252, -107.492, 1729.8]","[-750.09, -291.117, 1700.35]","[-847.863, -343.897, 1626.71]","[-642.693, -574.919, 1357.27]","[-635.793, -960.83, 1363.76]","[-679.828, -382.935, 1770.87]","[-679.308, -793.438, 1771.02]","[-679.308, -1178.96, 1771.02]","[-711.996, -353.609, 1434.55]","[-603.909, -380.849, 1792.21]","[-714.647, 221.208, 1742.26]","[0, 0, 0]"
95,30.303,2,200,"[385.015, 315.38, 2113.37]","[422.567, 119.316, 2084.8]","[385.534, 124.217, 2241.17]","[365.19, -140.967, 2220.76]","[301.92, -432.065, 2177.34]","[480.785, 107.339, 1939.58]","[527.687, -150.189, 1888.02]","[460.563, -422.039, 1776.82]","[432.834, -119.727, 2095.41]","[424.009, -319.539, 2055.59]","[336.599, -367.037, 2084.04]","[332.031, -768.114, 2080.39]","[332.031, -1143.32, 2080.39]","[495.408, -370.659, 2000.61]","[382.32, -665.57, 1757.64]","[384.08, -1050.29, 1761.99]","[312.46, -383.547, 2184.58]","[471.75, -376.731, 1795.35]","[419.12, 199.521, 2081.25]","[0, 0, 0]"
96,29.4118,2,145,"[-659.222, 317.255, 1773.66]","[-717.899, 138.378, 1739.75]","[-777.533, 136.888, 1593.14]","[-787.926, -123.347, 1502.48]","[-692.809, -401.786, 1421.69]","[-669.001, 127.433, 1896.71]","[-650.83, -144.549, 1855.06]","[-588.386, -434.123, 1782.45]","[-740.283, -108.679, 1729.7]","[-746.421, -291.858, 1698.03]","[-846.978, -344.76, 1627.76]","[-636.003, -577.821, 1364.38]","[-633.273, -967.409, 1370.18]","[-678.894, -383.644, 1771.26]","[-678.352, -793.73, 1771.48]","[-678.352, -1179.24, 1771.48]","[-708.662, -355.379, 1435.16]","[-598.792, -385.862, 1794.55]","[-710.45, 220.588, 1743.1]","[0, 0, 0]"
96,29.4118,2,200,"[381.899, 313.74, 2112.88]","[417.537, 118.49, 2083.64]","[383.345, 123.736, 2240.95]","[361.048, -140.471, 2211.33]","[299.538, -431.648, 2168.48]","[477.985, 107.411, 1939.69]","[522.016, -150.548, 1887.8]","[455.825, -421.173, 1774.61]","[425.584, -121.186, 2092.06]","[417.269, -319.424, 2050.59]","[330.878, -369.747, 2080.39]","[271.219, -766.089, 2062.93]","[271.219, -1141.23, 2062.93]","[489.438, -375.231, 1999.15]","[381.418, -668.196, 1751.48]","[481.738, -897.573, 2083.69]","[309.789, -383.12, 2175.62]","[466.856, -376.069, 1793.48]","[414.84, 198.753, 2080.82]","[0, 0, 0]"
97,31.25,2,145,"[-658.017, 318.506, 1774.64]","[-715.338, 137.735, 1740.38]","[-776.755, 136.922, 1593.41]","[-787.794, -123.566, 1503.6]","[-692.486, -405.344, 1425.76]","[-667.64, 125.291, 1898.07]","[-649.357, -146.471, 1855.01]","[-583.522, -439.02, 1787.2]","[-738.392, -109.639, 1729.64]","[-743.267, -292.409, 1696.43]","[-844.327, -345.522, 1628.95]","[-634.297, -586.235, 1371.95]","[-635.336, -979.3, 1377.21]","[-678.03, -383.447, 1770.62]","[-677.558, -792.809, 1769.97]","[-677.558, -1178.29, 1769.97]","[-708.37, -358.381, 1438.73]","[-594.493, -390.263, 1798.5]","[-707.68, 219.911, 1743.94]","[0, 0, 0]"
97,31.25,2,200,"[379.848, 312.31, 2112.78]","[413.689, 118.032, 2083.1]","[380.561, 123.702, 2240.73]","[341.979, -128.666, 2172.71]","[289.013, -421.976, 2151.86]","[474.877, 107.264, 1939.91]","[515.674, -151.179, 1887.86]","[449.404, -418.699, 1770.68]","[419.716, -122.573, 2090.15]","[412.284, -319.422, 2047.98]","[325.871, -372.774, 2078.56]","[272.169, -766.832, 2063.38]","[276.926, -1145.64, 2065.65]","[483.849, -381.713, 1998.29]","[383.209, -675.713, 1748.72]","[499.026, -899.804, 2051.68]","[297.845, -373.098, 2155.33]","[460.448, -374.114, 1790.21]","[411.676, 198.329, 2080.75]","[0, 0, 0]"
98,31.25,2,145,"[-657.27, 319.596, 1775.59]","[-713.57, 137.001, 1741.03]","[-775.902, 136.801, 1593.43]","[-787.627, -123.965, 1505.12]","[-690.865, -408.905, 1430.21]","[-666.694, 123.06, 1899.34]","[-647.828, -148.723, 1857.98]","[-579.517, -443.123, 1788.4]","[-737.376, -110.385, 1729.61]","[-741.019, -292.915, 1695.69]","[-840.969, -347.198, 1629.88]","[-633.648, -591.752, 1374.38]","[-634.608, -980.853, 1374.75]","[-676.581, -382.736, 1769.37]","[-675.605, -791.805, 1768.35]","[-675.605, -1177.27, 1768.35]","[-706.991, -361.415, 1442.7]","[-590.903, -394.056, 1799.99]","[-705.666, 219.138, 1744.83]","[0, 0, 0]"
98,31.25,2,200,"[377.949, 311.199, 2113.16]","[410.024, 117.81, 2083.02]","[375.619, 124.081, 2240.41]","[322.444, -108.05, 2125.38]","[280.609, -402.528, 2125.42]","[469.357, 106.858, 1939.84]","[506.97, -153.855, 1887.24]","[438.299, -416.032, 1763.16]","[414.082, -123.769, 2088.91]","[407.621, -319.877, 2047.09]","[320.18, -375.738, 2077.54]","[273.348, -769.217, 2064.51]","[275.649, -1148.91, 2066.7]","[478.887, -386.6, 1996.02]","[385.141, -686.719, 1751.21]","[528.88, -900.063, 2031.65]","[287.589, -353.457, 2125.41]","[449.744, -372.337, 1783.84]","[408.674, 198.128, 2081.06]","[0, 0, 0]"
99,30.303,2,145,"[-656.95, 320.122, 1776.38]","[-712.536, 136.019, 1741.58]","[-775.295, 136.493, 1593.13]","[-787.582, -124.609, 1506.69]","[-690.79, -413.846, 1435.48]","[-665.962, 120.63, 1900.28]","[-646.699, -151.245, 1861.49]","[-575.538, -447.128, 1787.31]","[-736.823, -111.151, 1729.52]","[-739.548, -293.593, 1695.34]","[-837.254, -350.595, 1630.22]","[-678.185, -658.969, 1433.88]","[-718.168, -1102.9, 1483.36]","[-673.976, -381.676, 1767.19]","[-672.102, -790.58, 1765.53]","[-672.102, -1176.02, 1765.53]","[-706.922, -365.64, 1447.35]","[-587.399, -397.813, 1799.67]","[-704.467, 218.125, 1745.59]","[0, 0, 0]"
99,30.303,2,200,"[375.401, 311.559, 2114.56]","[406.756, 117.722, 2084.09]","[372.985, 123.997, 2241.69]","[305.543, -83.0147, 2088.33]","[233.387, -369.116, 2094.19]","[463.651, 107.054, 1940.65]","[496.895, -154.391, 1885.76]","[424.234, -414.678, 1762.84]","[408.948, -124.755, 2087.97]","[403.398, -321.07, 2047.38]","[314.673, -379.199, 2077.57]","[274.238, -773.593, 2065.53]","[275.005, -1153.06, 2066.46]","[476.023, -389.826, 1994.14]","[388.145, -703.7, 1765.67]","[390.507, -1090.9, 1778.19]","[245.413, -321.435, 2093.21]","[436.344, -371.297, 1783.33]","[406.029, 198.054, 2082.81]","[0, 0, 0]"
100,30.303,2,145,"[-657.401, 319.025, 1776.72]","[-711.971, 134.882, 1742.01]","[-774.709, 136.042, 1592.58]","[-787.617, -125.496, 1508.34]","[-693.574, -416.973, 1443.5]","[-665.305, 119.032, 1901.44]","[-645.821, -153.051, 1866.13]","[-572.764, -446.537, 1785.28]","[-736.56, -111.983, 1729.4]","[-738.745, -294.477, 1695.24]","[-833.838, -354.509, 1630.3]","[-729.695, -717.839, 1514.79]","[-768.127, -1143.45, 1574.33]","[-670.88, -380.437, 1764.47]","[-668.799, -789.292, 1762.57]","[-668.799, -1174.7, 1762.57]","[-709.249, -368.392, 1454.31]","[-584.94, -397.623, 1798.75]","[-703.795, 216.962, 1746.2]","[0, 0, 0]"
100,30.303,2,200,"[372.31, 312.345, 2117.94]","[403.863, 117.706, 2086.49]","[371.173, 123.132, 2244.61]","[291.942, -62.3256, 2062.88]","[218.055, -349.047, 2069.55]","[458.174, 107.989, 1942.56]","[490.048, -155.449, 1882.86]","[399.209, -413.704, 1769.43]","[404.626, -125.2, 2087.22]","[399.273, -322.346, 2047.71]","[309.208, -379.818, 2077.76]","[274.564, -775.629, 2066.19]","[274.617, -1151.48, 2066.52]","[472.974, -391.129, 1993.21]","[381.562, -707.648, 1769.31]","[375.408, -1082.24, 1770.38]","[230.372, -301.258, 2068.44]","[414.334, -370.658, 1788.33]","[403.611, 198.041, 2086.25]","[0, 0, 0]"
101,30.303,2,145,"[-658.138, 317.273, 1776.89]","[-711.743, 133.697, 1742.41]","[-774.334, 135.595, 1592.03]","[-787.657, -126.395, 1509.97]","[-696.621, -418.671, 1452.39]","[-664.704, 117.844, 1902.65]","[-645.033, -154.499, 1871.3]","[-569.96, -443.253, 1781.99]","[-736.43, -112.894, 1729.26]","[-738.377, -295.545, 1695.25]","[-831.069, -355.899, 1629.51]","[-784.134, -751.675, 1598.67]","[-820.244, -1150.39, 1653.53]","[-669.283, -379.767, 1762.46]","[-668.653, -789.165, 1761.37]","[-668.653, -1174.55, 1761.37]","[-711.794, -369.957, 1461.98]","[-582.472, -395.129, 1796.88]","[-703.527, 215.757, 1746.79]","[0, 0, 0]"
101,30.303,2,200,"[368.885, 311.792, 2123.47]","[400.908, 117.739, 2090.15]","[369.869, 122.619, 2249.79]","[282.927, -43.3154, 2050.11]","[214.062, -333.466, 2056.93]","[451.467, 109.371, 1945.23]","[483.736, -153.572, 1880.92]","[373.198, -410.575, 1778.59]","[400.424, -124.967, 2086.53]","[394.863, -323.353, 2047.87]","[303.67, -378.088, 2077.69]","[273.154, -774.811, 2066.32]","[271.77, -1148.23, 2066.22]","[468.798, -391.316, 1992.87]","[369.479, -705.94, 1769.56]","[359.913, -1076.94, 1768.23]","[225.542, -285.105, 2055.79]","[391.602, -367.737, 1795.65]","[401.07, 198.053, 2091.35]","[0, 0, 0]"
102,29.4118,2,145,"[-658.891, 315.43, 1777.05]","[-711.64, 132.493, 1742.85]","[-773.899, 135.055, 1591.63]","[-787.785, -127.353, 1511.58]","[-696.04, -421.211, 1456.35]","[-663.42, 116.959, 1903.73]","[-643.154, -155.311, 1873.47]","[-565.819, -443.258, 1779.12]","[-736.332, -113.932, 1729.12]","[-738.198, -296.865, 1695.32]","[-829.92, -357.186, 1628.18]","[-829.822, -767.29, 1627.1]","[-829.822, -1152.64, 1627.1]","[-667.941, -380.073, 1762.19]","[-667.396, -790.234, 1762.56]","[-667.396, -1175.59, 1762.56]","[-711.332, -372.234, 1465.55]","[-578.708, -395.267, 1794.84]","[-703.418, 214.537, 1747.42]","[0, 0, 0]"
102,29.4118,2,200,"[365.171, 310.506, 2130.54]","[397.882, 117.811, 2094.48]","[368.575, 122.162, 2256.38]","[276.803, -27.6595, 2046.08]","[213.249, -321.018, 2052.63]","[444.979, 111.049, 1948.5]","[474.966, -150.801, 1880.67]","[347.269, -405.432, 1786.67]","[396.69, -124.203, 2085.78]","[390.232, -323.954, 2047.9]","[297.009, -376.786, 2076.53]","[270.899, -774.108, 2066.05]","[269.105, -1148.09, 2065.69]","[464.488, -391.707, 1992.0]","[357.347, -706.773, 1772.97]","[349.134, -1081.35, 1775.07]","[223.842, -272.123, 2051.54]","[368.541, -362.991, 1802.34]","[398.279, 198.069, 2097.38]","[0, 0, 0]"
