frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
151,31.25,2,174,"[195.746, 327.671, 2009.78]","[246.709, 140.788, 1979.34]","[209.804, 130.531, 2136.69]","[190.745, -136.916, 2140.02]","[60.1142, -313.121, 1958.63]","[291.96, 134.974, 1833.25]","[285.347, -125.559, 1770.06]","[77.0933, -324.854, 1712.06]","[254.868, -109.497, 1963.58]","[246.623, -303.391, 1938.27]","[161.063, -399.1, 1957.35]","[226.098, -687.193, 1687.05]","[232.746, -1069.95, 1689.61]","[330.6, -386.878, 1892.74]","[240.845, -715.595, 1682.03]","[242.143, -1088.5, 1678.22]","[81.8641, -283.859, 1988.89]","[111.786, -291.625, 1721.72]","[244.082, 221.355, 1984.41]","[0, 0, 0]"
152,29.4118,2,249,"[-640.366, 321.275, 1767.88]","[-675.949, 141.13, 1702.51]","[-724.447, 148.81, 1545.14]","[-747.031, -105.168, 1447.78]","[-647.487, -377.879, 1370.13]","[-643.042, 130.407, 1878.44]","[-597.847, -133.505, 1935.97]","[-391.276, -350.113, 1904.31]","[-678.412, -103.291, 1667.02]","[-673.771, -292.382, 1628.49]","[-776.881, -352.612, 1573.74]","[-525.633, -533.373, 1301.19]","[-517.778, -897.119, 1293.66]","[-585.72, -369.708, 1687.3]","[-580.714, -784.444, 1688.08]","[-580.714, -1168.38, 1688.08]","[-664.071, -332.424, 1383.08]","[-425.988, -313.97, 1909.64]","[-675.12, 222.504, 1714.33]","[0, 0, 0]"
152,29.4118,2,174,"[195.514, 327.171, 2005.9]","[246.451, 140.83, 1975.49]","[211.036, 130.855, 2132.59]","[211.865, -137.422, 2130.77]","[211.865, -482.666, 2130.77]","[291.761, 135.236, 1828.76]","[275.414, -123.991, 1762.53]","[50.2536, -307.768, 1719.23]","[254.5, -111.17, 1961.6]","[246.752, -306.681, 1938.51]","[161.539, -401.62, 1949.82]","[235.828, -695.666, 1688.42]","[241.364, -1079.47, 1689.12]","[330.58, -386.014, 1893.06]","[242.158, -712.656, 1678.62]","[243.505, -1087.41, 1676.98]","[211.865, -382.599, 2130.77]","[87.764, -277.122, 1726.44]","[243.875, 221.427, 1979.94]","[0, 0, 0]"
153,31.25,2,249,"[-634.327, 320.277, 1767.65]","[-669.861, 141.169, 1702.59]","[-716.752, 148.045, 1544.21]","[-748.05, -106.116, 1449.43]","[-640.836, -379.429, 1374.96]","[-639.901, 134.467, 1882.2]","[-589.223, -128.41, 1938.4]","[-368.142, -333.247, 1902.07]","[-669.917, -103.77, 1666.44]","[-665.572, -292.759, 1628.16]","[-770.235, -353.284, 1576.14]","[-547.955, -604.754, 1356.68]","[-574.491, -1063.81, 1410.04]","[-577.885, -369.984, 1687.84]","[-573.42, -783.583, 1688.35]","[-573.42, -1167.59, 1688.35]","[-658.7, -333.868, 1387.38]","[-405.075, -299.088, 1908.14]","[-669.837, 222.547, 1714.61]","[0, 0, 0]"
153,31.25,2,174,"[195.837, 326.828, 2003.07]","[246.39, 140.899, 1972.18]","[215.518, 132.72, 2130.72]","[219.046, -134.029, 2130.55]","[219.046, -479.142, 2130.55]","[291.711, 135.294, 1825.14]","[262.812, -122.707, 1758.83]","[19.4406, -284.142, 1728.82]","[254.158, -110.662, 1959.43]","[247.139, -307.425, 1938.29]","[163.444, -406.062, 1943.63]","[244.626, -702.689, 1687.02]","[249.301, -1084.07, 1685.4]","[331.362, -385.489, 1892.86]","[242.618, -710.647, 1676.35]","[242.932, -1086.37, 1675.54]","[219.046, -379.088, 2130.55]","[59.9924, -257.22, 1733.82]","[243.9, 221.508, 1976.26]","[0, 0, 0]"
154,28.5714,2,249,"[-628.998, 319.547, 1767.28]","[-664.728, 141.202, 1702.66]","[-711.614, 147.511, 1543.88]","[-748.305, -106.247, 1449.63]","[-634.126, -378.583, 1376.65]","[-637.554, 130.651, 1881.33]","[-582.913, -130.526, 1940.64]","[-351.056, -323.997, 1898.85]","[-663.02, -104.209, 1666.04]","[-659.22, -293.052, 1627.99]","[-764.568, -353.877, 1576.94]","[-602.668, -686.341, 1444.72]","[-651.617, -1137.7, 1514.56]","[-571.339, -370.034, 1687.88]","[-568.017, -789.023, 1687.87]","[-568.017, -1173.03, 1687.87]","[-653.154, -333.186, 1388.82]","[-389.7, -291.745, 1905.82]","[-665.292, 222.571, 1714.8]","[0, 0, 0]"
154,28.5714,2,174,"[196.671, 326.626, 2000.92]","[246.401, 140.984, 1968.86]","[218.934, 132.255, 2127.6]","[221.038, -136.577, 2125.93]","[221.038, -481.574, 2125.93]","[291.539, 135.398, 1821.71]","[251.716, -121.739, 1757.67]","[-5.84678, -262.249, 1742.29]","[253.72, -109.143, 1956.28]","[247.589, -306.67, 1936.46]","[164.282, -412.27, 1938.23]","[250.445, -710.574, 1685.12]","[252.706, -1092.3, 1683.49]","[334.277, -385.849, 1891.15]","[241.75, -710.286, 1675.25]","[240.907, -1087.34, 1675.21]","[221.038, -381.534, 2125.93]","[37.0789, -238.819, 1744.86]","[244.043, 221.588, 1972.91]","[0, 0, 0]"
155,30.303,2,249,"[-624.732, 319.119, 1766.98]","[-660.504, 141.231, 1702.7]","[-707.407, 147.055, 1544.06]","[-747.41, -106.128, 1449.54]","[-625.405, -374.353, 1375.96]","[-633.011, 127.052, 1879.41]","[-575.869, -132.536, 1942.57]","[-335.633, -313.123, 1895.15]","[-658.057, -104.634, 1665.8]","[-655.122, -293.207, 1627.86]","[-760.277, -354.341, 1576.03]","[-671.779, -739.428, 1537.0]","[-724.782, -1153.09, 1600.04]","[-566.897, -369.759, 1687.64]","[-565.199, -786.257, 1687.41]","[-565.199, -1170.2, 1687.41]","[-645.74, -329.643, 1388.23]","[-375.646, -283.024, 1903.05]","[-661.315, 222.587, 1714.91]","[0, 0, 0]"
155,30.303,2,174,"[197.807, 326.57, 1999.7]","[246.448, 141.107, 1965.94]","[222.171, 132.404, 2125.36]","[224.026, -135.592, 2124.39]","[224.026, -480.485, 2124.39]","[291.742, 134.622, 1819.94]","[241.205, -121.029, 1757.44]","[-21.5052, -253.831, 1756.84]","[253.293, -107.27, 1952.21]","[248.069, -304.909, 1933.1]","[162.07, -416.429, 1936.01]","[255.871, -713.145, 1683.82]","[258.299, -1090.01, 1682.99]","[338.758, -386.311, 1888.62]","[240.004, -710.174, 1674.79]","[238.591, -1087.13, 1675.01]","[224.026, -380.459, 2124.39]","[22.2896, -231.701, 1756.94]","[244.228, 221.681, 1970.39]","[0, 0, 0]"
156,29.4118,2,249,"[-621.54, 318.942, 1766.81]","[-656.981, 141.265, 1702.75]","[-705.15, 146.149, 1545.16]","[-743.965, -106.552, 1449.06]","[-617.597, -370.271, 1374.89]","[-624.454, 124.634, 1876.78]","[-565.739, -133.626, 1943.41]","[-322.87, -305.756, 1891.49]","[-654.308, -105.033, 1665.68]","[-652.312, -293.259, 1627.79]","[-756.858, -354.968, 1574.39]","[-755.383, -770.243, 1572.81]","[-755.383, -1154.08, 1572.81]","[-564.002, -369.375, 1687.82]","[-563.226, -783.996, 1687.98]","[-563.226, -1167.83, 1687.98]","[-638.66, -326.315, 1387.25]","[-363.319, -277.066, 1900.14]","[-657.864, 222.6, 1714.99]","[0, 0, 0]"
156,29.4118,2,174,"[199.171, 326.741, 1999.33]","[246.506, 141.264, 1963.87]","[225.7, 134.794, 2125.2]","[227.785, -131.206, 2125.87]","[227.785, -476.004, 2125.87]","[292.08, 133.397, 1820.02]","[232.209, -120.187, 1757.22]","[-29.3105, -255.575, 1760.84]","[252.904, -105.397, 1947.98]","[248.829, -302.45, 1928.91]","[159.63, -421.444, 1935.64]","[261.545, -713.204, 1681.0]","[264.484, -1088.51, 1678.92]","[343.965, -387.369, 1885.15]","[237.515, -710.594, 1674.21]","[235.691, -1087.78, 1674.09]","[227.785, -375.992, 2125.87]","[14.288, -233.023, 1760.24]","[244.417, 221.782, 1969.06]","[0, 0, 0]"
157,31.25,2,249,"[-619.058, 318.97, 1766.76]","[-653.821, 141.305, 1702.83]","[-703.904, 144.718, 1546.76]","[-734.943, -109.702, 1447.46]","[-610.429, -372.358, 1374.32]","[-613.267, 122.163, 1873.16]","[-556.1, -136.554, 1946.45]","[-310.273, -297.367, 1885.6]","[-651.559, -105.4, 1665.63]","[-649.837, -293.236, 1627.74]","[-753.47, -355.364, 1572.29]","[-751.802, -768.912, 1570.64]","[-751.802, -1152.61, 1570.64]","[-561.325, -368.886, 1688.04]","[-560.311, -781.933, 1688.21]","[-560.311, -1165.63, 1688.21]","[-631.182, -328.581, 1386.51]","[-351.222, -270.566, 1895.74]","[-654.568, 222.614, 1715.09]","[0, 0, 0]"
157,31.25,2,174,"[201.854, 327.359, 2000.17]","[246.673, 141.458, 1962.68]","[230.584, 141.305, 2127.73]","[233.774, -121.439, 2130.31]","[233.774, -466.148, 2130.31]","[292.343, 132.469, 1821.1]","[226.076, -118.989, 1756.14]","[-39.2519, -246.111, 1763.15]","[252.686, -103.699, 1944.48]","[250.555, -299.804, 1924.76]","[160.521, -427.414, 1934.1]","[264.518, -716.187, 1676.96]","[265.277, -1094.6, 1674.1]","[349.05, -388.8, 1880.11]","[234.51, -711.371, 1672.56]","[232.466, -1088.64, 1671.41]","[233.774, -366.152, 2130.31]","[4.97867, -224.936, 1761.98]","[244.7, 221.912, 1968.65]","[0, 0, 0]"
158,29.4118,2,249,"[-616.91, 319.044, 1766.74]","[-650.915, 141.354, 1702.93]","[-703.835, 143.214, 1548.91]","[-722.805, -112.625, 1445.77]","[-611.124, -380.287, 1374.24]","[-608.072, 121.497, 1871.94]","[-546.251, -137.198, 1948.2]","[-301.269, -294.81, 1879.71]","[-648.817, -105.759, 1665.6]","[-647.059, -293.24, 1627.75]","[-750.167, -355.135, 1570.62]","[-748.458, -766.902, 1569.59]","[-748.458, -1150.43, 1569.59]","[-558.195, -368.433, 1688.24]","[-701.15, -689.623, 1568.62]","[-517.0, -1160.65, 1656.55]","[-629.74, -335.677, 1386.16]","[-342.084, -268.539, 1891.12]","[-651.606, 222.628, 1715.21]","[0, 0, 0]"
158,29.4118,2,174,"[206.09, 328.033, 2003.33]","[246.913, 141.793, 1962.19]","[235.315, 151.872, 2131.58]","[238.147, -108.124, 2134.7]","[238.147, -456.001, 2134.7]","[292.611, 130.663, 1823.89]","[218.757, -117.303, 1754.23]","[-51.3056, -238.463, 1764.16]","[252.642, -102.143, 1942.24]","[253.365, -297.352, 1921.68]","[162.603, -429.019, 1931.11]","[262.798, -720.412, 1675.58]","[260.021, -1099.75, 1675.29]","[354.7, -388.722, 1876.18]","[231.399, -709.155, 1670.43]","[229.449, -1083.69, 1669.01]","[238.147, -356.021, 2134.7]","[-6.28902, -218.279, 1762.51]","[245.024, 222.192, 1968.77]","[0, 0, 0]"
159,31.25,2,249,"[-615.136, 319.337, 1766.63]","[-648.071, 141.419, 1703.05]","[-702.473, 142.903, 1549.99]","[-715.96, -113.644, 1445.1]","[-611.945, -383.879, 1373.7]","[-605.557, 121.181, 1871.55]","[-536.679, -136.525, 1948.11]","[-294.938, -294.949, 1873.22]","[-645.476, -106.134, 1665.58]","[-643.935, -293.325, 1627.78]","[-747.393, -354.587, 1570.45]","[-746.063, -765.104, 1570.73]","[-746.063, -1148.43, 1570.73]","[-554.505, -367.562, 1688.45]","[-594.926, -747.736, 1647.87]","[-518.847, -1159.92, 1687.74]","[-629.282, -338.84, 1385.6]","[-335.218, -268.542, 1885.7]","[-648.923, 222.651, 1715.34]","[0, 0, 0]"
159,31.25,2,174,"[212.345, 328.689, 2010.32]","[247.387, 142.6, 1963.25]","[239.735, 160.645, 2135.55]","[242.205, -101.824, 2138.28]","[242.205, -448.971, 2138.28]","[291.944, 132.145, 1826.33]","[211.115, -113.111, 1754.96]","[-57.3027, -238.959, 1764.13]","[253.03, -100.292, 1941.23]","[257.671, -294.84, 1919.71]","[166.65, -426.551, 1926.5]","[258.443, -724.434, 1675.66]","[254.333, -1103.31, 1676.36]","[361.196, -387.668, 1873.4]","[228.547, -704.837, 1668.53]","[226.923, -1077.89, 1667.4]","[242.205, -349.008, 2138.28]","[-12.5629, -217.99, 1762.6]","[245.52, 222.926, 1970.53]","[0, 0, 0]"
160,30.303,2,249,"[-613.349, 319.916, 1766.46]","[-644.987, 141.555, 1703.17]","[-699.85, 143.056, 1550.43]","[-713.635, -113.415, 1445.08]","[-611.073, -382.242, 1372.07]","[-604.18, 121.005, 1871.6]","[-528.242, -135.18, 1946.7]","[-292.481, -297.355, 1867.35]","[-641.522, -106.479, 1665.57]","[-640.469, -293.453, 1627.88]","[-744.729, -353.896, 1571.13]","[-743.378, -763.461, 1571.96]","[-743.378, -1146.57, 1571.96]","[-550.649, -366.748, 1688.87]","[-537.676, -773.012, 1693.5]","[-516.908, -1157.85, 1706.96]","[-628.167, -337.438, 1384.23]","[-331.769, -270.323, 1880.57]","[-646.121, 222.738, 1715.48]","[0, 0, 0]"
160,30.303,2,174,"[219.183, 328.745, 2020.59]","[247.998, 143.749, 1966.06]","[238.541, 155.271, 2135.36]","[236.228, -119.43, 2134.29]","[236.228, -470.456, 2134.29]","[290.339, 137.795, 1828.14]","[204.24, -106.094, 1758.38]","[-62.7668, -240.896, 1763.38]","[253.673, -98.1624, 1941.06]","[261.577, -292.386, 1918.5]","[169.494, -420.043, 1921.58]","[257.118, -725.431, 1678.52]","[256.429, -1101.57, 1681.26]","[366.311, -385.039, 1871.51]","[225.973, -698.045, 1665.45]","[213.316, -669.159, 2026.05]","[236.228, -370.51, 2134.29]","[-18.2646, -218.429, 1762.55]","[246.117, 223.962, 1974.35]","[0, 0, 0]"
161,29.4118,2,249,"[-611.255, 320.729, 1766.27]","[-641.768, 141.747, 1703.3]","[-695.993, 143.243, 1550.52]","[-713.714, -112.527, 1445.4]","[-609.011, -379.141, 1369.52]","[-601.867, 120.983, 1871.6]","[-522.23, -134.056, 1945.08]","[-291.347, -300.598, 1862.7]","[-637.872, -106.825, 1665.56]","[-637.338, -293.661, 1628.13]","[-742.317, -353.295, 1571.95]","[-670.053, -730.815, 1466.62]","[-651.484, -1088.49, 1385.35]","[-547.379, -366.169, 1689.62]","[-511.566, -780.793, 1707.31]","[-513.26, -1156.66, 1699.73]","[-626.462, -334.706, 1382.17]","[-329.826, -272.839, 1876.43]","[-643.04, 222.879, 1715.62]","[0, 0, 0]"
161,29.4118,2,174,"[226.314, 331.028, 2032.91]","[250.112, 146.48, 1971.04]","[239.104, 162.527, 2143.06]","[239.109, -99.3603, 2149.19]","[239.109, -448.997, 2149.19]","[288.722, 144.006, 1832.28]","[203.538, -99.6699, 1760.9]","[-62.3541, -237.906, 1762.59]","[255.108, -94.3651, 1941.48]","[265.441, -288.299, 1917.56]","[168.782, -402.341, 1914.13]","[256.898, -719.348, 1686.99]","[257.119, -1089.72, 1693.93]","[371.634, -372.872, 1869.82]","[224.374, -680.865, 1661.18]","[180.5, -740.965, 2013.24]","[239.109, -349.069, 2149.19]","[-18.0385, -214.866, 1762.31]","[248.452, 226.504, 1980.87]","[0, 0, 0]"
162,32.2581,2,249,"[-608.223, 321.922, 1765.97]","[-638.82, 142.37, 1703.42]","[-693.782, 143.885, 1550.89]","[-714.459, -110.85, 1446.03]","[-610.119, -375.598, 1368.59]","[-596.701, 121.396, 1870.97]","[-519.256, -133.703, 1943.39]","[-291.585, -301.647, 1859.97]","[-635.225, -106.789, 1665.62]","[-635.147, -293.582, 1628.82]","[-739.264, -352.621, 1572.99]","[-643.698, -721.208, 1436.96]","[-615.026, -1089.27, 1411.49]","[-546.367, -366.45, 1689.69]","[-501.474, -781.253, 1702.82]","[-508.682, -1156.34, 1687.36]","[-627.509, -331.474, 1381.49]","[-329.53, -273.656, 1873.88]","[-639.99, 223.456, 1715.72]","[0, 0, 0]"
162,32.2581,2,174,"[232.508, 334.392, 2043.63]","[254.294, 149.625, 1977.61]","[241.989, 167.058, 2152.1]","[244.139, -98.0029, 2158.46]","[244.139, -448.132, 2158.46]","[287.197, 146.689, 1839.07]","[203.395, -95.1848, 1760.81]","[-64.1074, -231.355, 1762.53]","[257.318, -90.0911, 1942.75]","[268.223, -283.81, 1917.35]","[173.961, -401.999, 1910.72]","[260.892, -719.189, 1683.14]","[264.509, -1095.85, 1678.48]","[374.831, -368.142, 1868.8]","[234.285, -683.353, 1666.88]","[153.437, -779.357, 2012.98]","[244.139, -348.223, 2158.46]","[-19.5236, -208.66, 1762.24]","[253.286, 229.403, 1989.21]","[0, 0, 0]"
163,30.303,2,249,"[-604.538, 323.575, 1765.45]","[-636.016, 143.228, 1703.51]","[-692.327, 144.788, 1551.55]","[-715.012, -109.207, 1446.65]","[-612.37, -372.811, 1367.62]","[-595.406, 126.582, 1874.07]","[-519.299, -129.712, 1941.38]","[-294.655, -300.775, 1860.48]","[-633.09, -106.523, 1665.73]","[-633.518, -293.307, 1629.75]","[-735.828, -352.166, 1573.82]","[-615.628, -711.619, 1425.09]","[-592.401, -1084.2, 1419.25]","[-546.609, -367.758, 1689.17]","[-500.311, -780.03, 1694.26]","[-508.544, -1157.35, 1681.86]","[-629.477, -328.877, 1380.79]","[-332.097, -272.265, 1873.96]","[-636.965, 224.27, 1715.78]","[0, 0, 0]"
163,30.303,2,174,"[236.9, 337.295, 2051.0]","[260.108, 152.018, 1984.27]","[249.152, 167.278, 2160.57]","[254.694, -101.464, 2165.78]","[254.694, -450.354, 2165.78]","[286.402, 147.177, 1845.81]","[203.023, -91.9099, 1759.32]","[-68.974, -216.874, 1762.51]","[261.01, -86.6434, 1944.71]","[270.293, -280.12, 1917.83]","[179.674, -408.666, 1909.58]","[265.554, -725.642, 1681.28]","[269.047, -1107.6, 1679.58]","[376.811, -368.555, 1868.13]","[242.961, -688.89, 1669.87]","[136.107, -795.064, 2012.34]","[254.694, -350.464, 2165.78]","[-23.6418, -196.045, 1761.97]","[259.807, 231.546, 1997.45]","[0, 0, 0]"
164,30.303,2,249,"[-601.052, 325.511, 1765.1]","[-633.38, 144.167, 1703.61]","[-691.186, 145.795, 1552.08]","[-715.284, -107.431, 1447.48]","[-614.179, -370.307, 1364.68]","[-590.21, 126.15, 1872.79]","[-518.847, -130.468, 1941.1]","[-293.845, -300.529, 1859.56]","[-631.634, -106.17, 1665.92]","[-632.516, -292.921, 1630.81]","[-733.645, -352.246, 1573.75]","[-595.603, -705.965, 1423.88]","[-582.804, -1083.83, 1426.72]","[-546.631, -370.006, 1688.96]","[-502.204, -779.444, 1684.87]","[-508.51, -1159.24, 1675.6]","[-631.029, -326.494, 1378.48]","[-331.346, -272.186, 1873.15]","[-633.946, 225.167, 1715.8]","[0, 0, 0]"
164,30.303,2,174,"[238.973, 339.315, 2056.04]","[266.167, 153.81, 1990.7]","[252.574, 151.595, 2160.64]","[254.13, -129.978, 2158.47]","[254.13, -477.862, 2158.47]","[286.41, 151.465, 1849.74]","[203.694, -86.0669, 1758.46]","[-68.4638, -208.434, 1762.82]","[265.684, -83.8697, 1947.06]","[271.98, -276.945, 1918.65]","[176.104, -404.796, 1909.28]","[214.011, -767.246, 1798.51]","[161.852, -1176.94, 1898.56]","[378.078, -371.605, 1867.73]","[249.736, -694.604, 1670.16]","[126.522, -798.254, 2010.77]","[254.13, -377.992, 2158.47]","[-23.1045, -188.039, 1762.09]","[266.328, 233.09, 2005.26]","[0, 0, 0]"
165,30.303,2,249,"[-598.572, 327.531, 1765.01]","[-631.379, 145.156, 1703.71]","[-690.28, 146.721, 1552.27]","[-715.304, -105.923, 1448.43]","[-615.426, -367.715, 1359.79]","[-585.893, 122.971, 1869.89]","[-518.441, -133.087, 1941.22]","[-290.519, -298.185, 1856.65]","[-630.784, -105.747, 1666.2]","[-631.986, -292.423, 1631.91]","[-732.22, -352.63, 1573.11]","[-586.314, -704.183, 1425.62]","[-583.443, -1085.63, 1429.21]","[-546.554, -372.561, 1688.88]","[-505.655, -603.632, 1474.97]","[-495.502, -852.805, 1296.94]","[-632.071, -324.082, 1374.56]","[-328.508, -270.67, 1870.74]","[-631.571, 226.115, 1715.82]","[0, 0, 0]"
165,30.303,2,174,"[240.155, 340.348, 2058.83]","[272.54, 154.855, 1996.37]","[258.277, 136.7, 2159.86]","[261.947, -141.495, 2158.06]","[261.947, -488.558, 2158.06]","[290.879, 152.741, 1854.07]","[205.193, -81.1105, 1756.46]","[-68.516, -197.059, 1764.58]","[271.718, -82.0233, 1949.7]","[273.866, -274.584, 1919.91]","[175.408, -410.191, 1909.19]","[178.452, -794.792, 1896.33]","[153.793, -1186.96, 1962.46]","[379.288, -377.054, 1867.6]","[255.732, -700.76, 1668.19]","[122.681, -794.139, 2008.67]","[261.947, -388.709, 2158.06]","[-22.8981, -177.733, 1763.22]","[272.814, 233.93, 2011.95]","[0, 0, 0]"
166,30.303,2,249,"[-597.054, 329.27, 1765.21]","[-630.148, 146.136, 1703.81]","[-689.568, 147.45, 1552.12]","[-715.108, -104.818, 1449.32]","[-616.441, -365.667, 1355.11]","[-582.29, 118.515, 1866.03]","[-518.08, -136.583, 1941.09]","[-282.042, -286.652, 1850.69]","[-630.367, -105.304, 1666.5]","[-631.756, -291.865, 1632.98]","[-731.62, -352.724, 1572.7]","[-582.638, -702.949, 1426.71]","[-583.39, -1084.31, 1428.42]","[-545.876, -373.395, 1689.37]","[-509.738, -681.461, 1572.8]","[-509.77, -1159.98, 1687.45]","[-632.884, -322.192, 1370.81]","[-321.385, -261.646, 1865.75]","[-630.078, 227.053, 1715.82]","[0, 0, 0]"
166,30.303,2,174,"[240.668, 340.891, 2060.5]","[277.236, 155.506, 2000.99]","[256.128, 142.953, 2170.16]","[252.834, -115.925, 2178.5]","[252.834, -465.453, 2178.5]","[293.364, 154.447, 1856.88]","[207.533, -78.0209, 1756.12]","[-71.6064, -182.399, 1769.24]","[276.496, -80.6847, 1951.92]","[275.413, -272.915, 1921.1]","[174.134, -414.472, 1909.5]","[159.591, -807.367, 1953.05]","[153.411, -1186.78, 1978.41]","[379.602, -385.69, 1867.92]","[252.987, -706.565, 1666.03]","[121.617, -785.279, 2010.4]","[252.834, -365.625, 2178.5]","[-25.0845, -164.999, 1767.06]","[277.483, 234.401, 2017.38]","[0, 0, 0]"
167,30.303,2,249,"[-596.193, 330.668, 1765.57]","[-629.509, 147.122, 1703.91]","[-688.934, 148.066, 1551.75]","[-714.72, -103.971, 1450.02]","[-617.602, -364.065, 1350.79]","[-581.127, 116.284, 1864.31]","[-517.854, -138.791, 1938.21]","[-268.803, -266.419, 1848.31]","[-630.2, -104.839, 1666.82]","[-631.681, -291.244, 1634.02]","[-730.303, -352.363, 1573.01]","[-581.366, -701.779, 1427.03]","[-582.755, -1082.74, 1427.53]","[-545.806, -372.816, 1689.31]","[-510.598, -731.452, 1630.21]","[-510.282, -1157.65, 1680.23]","[-633.788, -320.715, 1367.33]","[-310.312, -245.147, 1863.3]","[-629.287, 228.002, 1715.82]","[0, 0, 0]"
167,30.303,2,174,"[240.981, 341.03, 2061.27]","[280.224, 155.821, 2003.91]","[257.497, 132.346, 2168.02]","[258.266, -143.395, 2164.46]","[258.266, -493.185, 2164.46]","[295.778, 154.074, 1859.29]","[211.762, -78.2472, 1756.79]","[-71.3685, -172.186, 1778.87]","[279.918, -79.8406, 1953.19]","[276.642, -272.025, 1921.78]","[173.941, -417.79, 1910.0]","[236.878, -754.61, 1803.3]","[295.821, -1078.49, 1655.99]","[378.198, -397.186, 1869.26]","[259.312, -714.8, 1658.1]","[125.944, -777.29, 2004.51]","[258.266, -393.378, 2164.46]","[-24.1811, -156.524, 1775.19]","[280.327, 234.579, 2020.86]","[0, 0, 0]"
168,30.303,2,249,"[-595.728, 331.744, 1765.95]","[-629.228, 148.092, 1704.01]","[-688.334, 148.601, 1551.27]","[-714.206, -103.123, 1450.12]","[-618.546, -362.36, 1346.21]","[-581.238, 115.15, 1863.59]","[-517.243, -140.029, 1934.62]","[-255.384, -244.899, 1850.68]","[-630.142, -104.378, 1667.15]","[-631.663, -290.557, 1634.81]","[-728.784, -351.822, 1573.64]","[-580.689, -700.375, 1426.55]","[-581.527, -1080.81, 1426.21]","[-545.992, -371.285, 1688.9]","[-510.27, -757.843, 1654.57]","[-509.877, -1154.54, 1667.41]","[-634.49, -319.153, 1363.53]","[-299.022, -227.412, 1864.67]","[-628.935, 228.939, 1715.82]","[0, 0, 0]"
168,30.303,2,174,"[241.262, 340.965, 2061.63]","[282.004, 155.972, 2005.49]","[256.691, 118.52, 2159.65]","[255.609, -158.629, 2151.97]","[255.609, -511.417, 2151.97]","[299.127, 153.017, 1861.21]","[222.33, -81.495, 1758.41]","[-65.6537, -165.076, 1790.43]","[282.539, -79.306, 1953.75]","[277.791, -271.694, 1922.04]","[174.772, -420.319, 1911.53]","[198.949, -785.213, 1887.93]","[154.653, -1191.8, 1972.28]","[377.924, -404.143, 1871.56]","[259.105, -717.23, 1653.78]","[133.271, -773.352, 2003.78]","[255.609, -411.631, 2151.97]","[-17.6572, -151.141, 1785.09]","[281.825, 234.635, 2022.79]","[0, 0, 0]"
169,30.303,2,249,"[-595.48, 332.563, 1766.3]","[-629.165, 149.048, 1704.11]","[-687.99, 148.765, 1551.02]","[-713.465, -102.432, 1449.56]","[-619.081, -361.426, 1343.09]","[-582.173, 114.67, 1863.46]","[-516.481, -140.033, 1933.09]","[-247.776, -231.575, 1851.7]","[-630.25, -103.92, 1667.49]","[-631.685, -289.817, 1635.34]","[-727.226, -351.242, 1574.22]","[-580.491, -699.008, 1425.35]","[-581.124, -1079.26, 1424.43]","[-546.149, -369.179, 1688.19]","[-510.16, -769.109, 1670.25]","[-510.139, -1152.15, 1676.1]","[-634.813, -318.261, 1360.83]","[-292.558, -216.313, 1865.27]","[-628.818, 229.866, 1715.82]","[0, 0, 0]"
169,30.303,2,174,"[241.606, 340.823, 2061.95]","[283.136, 156.081, 2006.22]","[255.376, 111.799, 2155.44]","[254.182, -158.233, 2152.82]","[254.182, -509.157, 2152.82]","[305.423, 151.219, 1863.35]","[238.332, -86.2234, 1760.85]","[-52.1125, -161.133, 1794.04]","[285.034, -78.9184, 1953.9]","[279.645, -271.821, 1923.03]","[178.262, -421.636, 1916.84]","[177.966, -804.302, 1931.71]","[161.466, -1194.37, 1962.62]","[378.888, -405.006, 1874.22]","[255.815, -715.195, 1654.76]","[148.043, -773.367, 2009.84]","[254.182, -409.393, 2152.82]","[-3.70451, -148.649, 1788.51]","[282.501, 234.677, 2023.72]","[0, 0, 0]"
170,30.303,2,249,"[-596.418, 333.411, 1766.68]","[-629.184, 149.993, 1704.21]","[-687.816, 148.708, 1550.97]","[-712.301, -101.805, 1448.5]","[-619.34, -361.514, 1341.99]","[-583.567, 114.488, 1863.56]","[-515.275, -139.273, 1932.8]","[-245.034, -229.116, 1852.42]","[-630.369, -103.419, 1667.79]","[-631.704, -289.035, 1635.69]","[-725.696, -350.725, 1574.66]","[-579.14, -696.57, 1422.29]","[-578.415, -1075.72, 1419.91]","[-545.951, -366.278, 1687.27]","[-543.834, -685.6, 1509.04]","[-557.66, -991.972, 1365.69]","[-634.835, -318.23, 1359.74]","[-290.073, -214.141, 1865.82]","[-628.806, 230.785, 1715.81]","[0, 0, 0]"
