frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
33,30.303,2,122,"[-697.017, 361.265, 1751.88]","[-727.908, 167.869, 1712.74]","[-792.236, 155.334, 1579.42]","[-793.844, -136.331, 1526.97]","[-663.102, -383.969, 1419.38]","[-698.98, 172.08, 1862.62]","[-649.481, -108.693, 1943.48]","[-418.422, -290.163, 1882.86]","[-732.257, -81.4705, 1722.24]","[-730.9, -264.704, 1688.11]","[-829.224, -321.797, 1617.57]","[-692.494, -682.835, 1481.9]","[-692.494, -1067.76, 1481.9]","[-629.805, -342.988, 1728.8]","[-723.827, -604.651, 1428.56]","[-723.827, -989.573, 1428.56]","[-684.892, -342.696, 1437.31]","[-456.932, -259.918, 1892.97]","[-726.471, 250.281, 1709.6]","[0, 0, 0]"
34,29.4118,2,122,"[-696.039, 362.669, 1749.65]","[-727.735, 169.02, 1711.92]","[-790.333, 156.276, 1577.61]","[-792.348, -134.679, 1525.38]","[-664.579, -384.34, 1419.23]","[-697.586, 173.763, 1861.62]","[-647.821, -106.048, 1942.96]","[-414.103, -283.621, 1881.9]","[-732.395, -80.2037, 1722.32]","[-730.693, -263.617, 1688.3]","[-828.657, -319.903, 1617.69]","[-692.591, -673.747, 1468.19]","[-691.253, -1014.01, 1399.66]","[-630.033, -341.083, 1729.8]","[-716.96, -604.157, 1429.1]","[-682.545, -986.601, 1431.77]","[-685.876, -342.731, 1436.92]","[-453.057, -254.027, 1892.08]","[-726.194, 251.417, 1708.48]","[0, 0, 0]"
35,30.303,2,122,"[-691.967, 367.06, 1742.45]","[-726.712, 172.889, 1708.97]","[-783.892, 159.599, 1571.42]","[-788.437, -128.809, 1519.31]","[-664.473, -382.897, 1417.68]","[-690.746, 175.364, 1855.62]","[-640.227, -100.281, 1941.31]","[-396.207, -262.291, 1879.26]","[-732.662, -75.7864, 1722.38]","[-729.855, -260.002, 1688.93]","[-825.372, -318.945, 1618.46]","[-684.165, -652.043, 1437.87]","[-667.028, -995.6, 1378.78]","[-630.665, -336.735, 1732.2]","[-697.8, -605.834, 1433.0]","[-660.122, -994.024, 1440.62]","[-685.136, -340.554, 1434.62]","[-436.879, -235.292, 1889.6]","[-724.741, 255.221, 1704.53]","[0, 0, 0]"
36,29.4118,2,122,"[-684.644, 372.95, 1730.9]","[-724.258, 178.258, 1703.84]","[-777.89, 162.098, 1564.46]","[-779.295, -120.927, 1505.56]","[-661.294, -385.0, 1416.47]","[-678.821, 175.96, 1844.71]","[-624.102, -92.1574, 1937.8]","[-365.046, -233.103, 1874.85]","[-732.796, -69.2613, 1722.1]","[-728.335, -254.891, 1689.8]","[-819.932, -317.458, 1620.0]","[-677.091, -632.296, 1408.56]","[-670.59, -999.442, 1381.54]","[-631.157, -330.614, 1734.0]","[-676.589, -603.711, 1434.24]","[-656.453, -985.868, 1434.83]","[-680.961, -341.001, 1431.32]","[-408.224, -209.615, 1885.34]","[-721.42, 260.452, 1697.77]","[0, 0, 0]"
37,31.25,2,122,"[-676.309, 377.245, 1719.85]","[-720.563, 182.5, 1698.07]","[-773.991, 162.521, 1558.99]","[-767.848, -115.456, 1494.65]","[-662.152, -391.082, 1416.0]","[-665.528, 175.852, 1833.11]","[-599.711, -84.1985, 1930.2]","[-326.73, -205.912, 1869.36]","[-732.627, -63.5068, 1721.46]","[-726.579, -250.591, 1690.46]","[-814.21, -315.93, 1621.31]","[-671.597, -619.422, 1389.77]","[-668.479, -997.603, 1379.97]","[-630.927, -324.183, 1735.2]","[-673.508, -591.061, 1428.73]","[-675.848, -964.67, 1423.15]","[-679.772, -345.156, 1429.11]","[-372.226, -185.626, 1879.5]","[-716.536, 264.496, 1690.27]","[0, 0, 0]"
38,30.303,2,122,"[-668.536, 379.514, 1712.38]","[-716.114, 185.278, 1692.76]","[-771.719, 161.635, 1555.43]","[-759.882, -113.317, 1490.97]","[-663.177, -394.413, 1413.16]","[-658.534, 177.24, 1826.4]","[-580.564, -75.8338, 1924.75]","[-297.953, -179.854, 1864.63]","[-732.186, -59.1601, 1720.62]","[-724.837, -247.42, 1690.84]","[-809.539, -314.188, 1622.39]","[-668.642, -610.775, 1378.6]","[-667.862, -992.501, 1375.3]","[-629.954, -317.791, 1736.26]","[-673.244, -580.807, 1426.06]","[-675.854, -958.943, 1424.37]","[-679.294, -347.565, 1426.13]","[-345.054, -162.516, 1874.65]","[-710.733, 267.04, 1683.44]","[0, 0, 0]"
39,30.303,2,122,"[-661.532, 380.197, 1708.12]","[-711.318, 186.769, 1688.27]","[-767.678, 160.975, 1551.32]","[-753.423, -112.501, 1490.04]","[-664.769, -397.021, 1409.95]","[-654.441, 179.841, 1823.09]","[-563.862, -66.7266, 1921.4]","[-275.809, -161.234, 1862.77]","[-731.366, -56.2112, 1719.74]","[-723.118, -245.316, 1691.02]","[-805.756, -312.388, 1623.22]","[-668.33, -606.976, 1374.06]","[-669.392, -991.989, 1374.96]","[-629.695, -314.601, 1736.67]","[-675.493, -576.279, 1425.47]","[-678.844, -959.847, 1425.68]","[-679.541, -349.598, 1423.3]","[-323.818, -145.483, 1872.54]","[-704.589, 268.286, 1677.71]","[0, 0, 0]"
40,31.25,2,122,"[-654.905, 380.155, 1706.1]","[-705.945, 187.447, 1685.14]","[-759.79, 160.473, 1546.73]","[-747.776, -112.51, 1490.02]","[-665.566, -399.906, 1407.01]","[-650.44, 182.569, 1821.83]","[-549.289, -58.724, 1918.94]","[-257.648, -148.52, 1861.29]","[-728.675, -54.4115, 1718.94]","[-720.873, -244.085, 1691.04]","[-802.152, -310.291, 1623.69]","[-669.48, -605.758, 1372.89]","[-671.173, -991.806, 1374.94]","[-628.842, -312.439, 1736.52]","[-680.11, -563.816, 1417.96]","[-684.356, -940.04, 1412.0]","[-679.263, -352.003, 1420.84]","[-306.255, -133.554, 1870.9]","[-698.303, 268.78, 1673.77]","[0, 0, 0]"
41,30.303,2,122,"[-648.194, 379.372, 1707.31]","[-699.598, 187.659, 1683.12]","[-751.246, 159.682, 1543.82]","[-746.774, -112.908, 1490.24]","[-662.044, -401.042, 1404.46]","[-642.093, 184.114, 1819.84]","[-538.559, -54.3769, 1918.48]","[-244.368, -142.989, 1860.7]","[-723.085, -53.4449, 1718.29]","[-717.679, -243.502, 1691.01]","[-799.306, -308.47, 1623.26]","[-670.782, -606.334, 1373.39]","[-672.077, -992.929, 1375.49]","[-626.028, -311.46, 1736.76]","[-685.935, -544.652, 1406.57]","[-690.303, -916.055, 1398.19]","[-676.164, -353.017, 1418.76]","[-293.4, -128.221, 1870.33]","[-691.688, 268.896, 1671.28]","[0, 0, 0]"
42,30.303,2,122,"[-641.679, 377.968, 1711.97]","[-692.692, 187.633, 1682.23]","[-747.973, 159.887, 1544.02]","[-744.026, -111.776, 1489.96]","[-657.126, -401.882, 1403.9]","[-632.194, 184.557, 1817.98]","[-527.529, -51.6861, 1918.38]","[-231.888, -142.77, 1858.89]","[-715.164, -53.0184, 1717.9]","[-713.435, -243.285, 1690.97]","[-796.47, -306.148, 1622.25]","[-671.935, -607.027, 1374.29]","[-672.817, -992.936, 1375.82]","[-621.979, -311.543, 1737.3]","[-664.932, -635.294, 1590.2]","[-624.984, -1105.86, 1748.95]","[-671.609, -353.53, 1418.24]","[-281.162, -127.589, 1868.81]","[-685.11, 268.862, 1670.19]","[0, 0, 0]"
43,30.303,2,122,"[-637.008, 376.33, 1719.62]","[-685.878, 187.54, 1681.98]","[-746.159, 159.642, 1546.27]","[-740.053, -110.676, 1489.34]","[-650.72, -399.867, 1405.02]","[-624.234, 185.685, 1817.83]","[-522.373, -50.6409, 1918.82]","[-227.901, -142.662, 1858.73]","[-706.933, -52.7662, 1717.72]","[-708.86, -243.117, 1690.96]","[-793.845, -303.732, 1621.39]","[-673.066, -608.035, 1376.04]","[-673.811, -993.77, 1377.78]","[-617.546, -311.976, 1738.15]","[-640.011, -687.507, 1693.96]","[-619.913, -1105.91, 1756.43]","[-665.609, -351.667, 1419.08]","[-276.98, -127.325, 1868.74]","[-678.762, 268.789, 1669.9]","[0, 0, 0]"
44,30.303,2,122,"[-634.441, 372.926, 1728.86]","[-679.344, 187.438, 1682.43]","[-746.07, 157.314, 1553.24]","[-735.056, -110.382, 1488.44]","[-644.39, -397.73, 1406.6]","[-619.612, 187.215, 1819.31]","[-519.603, -49.6444, 1919.22]","[-227.003, -141.341, 1860.04]","[-699.134, -52.6139, 1717.73]","[-703.718, -242.989, 1690.99]","[-790.038, -303.295, 1620.97]","[-673.482, -609.661, 1376.36]","[-673.561, -995.614, 1376.49]","[-612.514, -312.386, 1739.31]","[-620.1, -713.159, 1742.21]","[-610.662, -1106.07, 1755.13]","[-659.5, -349.838, 1420.24]","[-275.77, -126.058, 1869.9]","[-672.645, 268.724, 1670.48]","[0, 0, 0]"
45,28.5714,2,122,"[-632.792, 368.983, 1739.55]","[-673.405, 187.331, 1685.22]","[-743.722, 155.543, 1561.28]","[-733.091, -110.847, 1492.81]","[-637.508, -392.512, 1406.05]","[-618.877, 188.167, 1823.78]","[-516.326, -48.6166, 1919.74]","[-225.512, -139.234, 1862.4]","[-692.317, -52.6428, 1719.31]","[-698.207, -242.918, 1691.7]","[-786.053, -303.573, 1622.14]","[-670.658, -609.513, 1376.61]","[-668.053, -993.662, 1376.72]","[-607.661, -312.929, 1741.99]","[-603.848, -723.762, 1755.89]","[-597.577, -1106.66, 1746.45]","[-653.439, -345.57, 1420.51]","[-273.981, -124.13, 1871.96]","[-666.995, 268.68, 1673.67]","[0, 0, 0]"
46,31.25,2,122,"[-630.813, 366.142, 1750.83]","[-668.603, 187.279, 1692.14]","[-738.86, 155.899, 1568.75]","[-734.924, -112.212, 1509.32]","[-633.7, -381.537, 1402.23]","[-617.365, 187.852, 1830.98]","[-508.366, -47.6514, 1921.44]","[-220.967, -141.116, 1863.21]","[-687.329, -52.8554, 1725.73]","[-693.829, -242.991, 1698.54]","[-780.244, -303.502, 1627.12]","[-659.074, -604.62, 1378.75]","[-649.498, -984.78, 1380.47]","[-605.511, -313.645, 1751.48]","[-592.427, -725.509, 1739.33]","[-588.844, -1104.37, 1712.74]","[-650.564, -336.665, 1420.08]","[-268.866, -125.538, 1872.91]","[-662.259, 268.639, 1680.76]","[0, 0, 0]"
47,30.303,2,122,"[-627.893, 366.845, 1765.39]","[-665.303, 186.093, 1707.9]","[-736.044, 155.009, 1586.89]","[-737.181, -113.015, 1527.89]","[-633.778, -370.766, 1401.26]","[-616.773, 188.038, 1848.31]","[-497.884, -46.7005, 1925.5]","[-215.862, -147.055, 1862.7]","[-684.247, -54.9448, 1738.65]","[-690.868, -244.568, 1710.0]","[-776.366, -304.459, 1638.32]","[-642.468, -593.577, 1382.97]","[-630.124, -969.133, 1386.21]","[-605.602, -314.967, 1765.59]","[-582.319, -720.534, 1710.14]","[-578.26, -1096.8, 1681.52]","[-651.0, -327.824, 1422.37]","[-262.864, -130.327, 1873.17]","[-658.902, 267.561, 1697.51]","[0, 0, 0]"
48,30.303,2,122,"[-625.309, 368.244, 1780.99]","[-663.0, 183.701, 1728.57]","[-731.379, 158.051, 1602.88]","[-741.111, -110.435, 1548.34]","[-636.898, -359.822, 1408.63]","[-613.836, 183.502, 1868.6]","[-489.199, -51.5445, 1934.46]","[-213.085, -155.825, 1860.4]","[-682.094, -58.7321, 1755.45]","[-688.721, -247.825, 1722.94]","[-774.088, -308.417, 1649.97]","[-627.185, -580.651, 1383.94]","[-617.562, -955.841, 1383.96]","[-605.327, -321.629, 1778.66]","[-574.972, -717.678, 1681.92]","[-572.372, -1098.25, 1660.32]","[-654.26, -318.265, 1431.91]","[-259.099, -138.442, 1872.74]","[-656.576, 265.304, 1719.52]","[0, 0, 0]"
49,31.25,2,122,"[-623.578, 367.971, 1798.26]","[-661.085, 180.439, 1749.87]","[-727.819, 159.986, 1620.18]","[-745.296, -108.076, 1566.48]","[-639.279, -353.753, 1423.29]","[-610.359, 177.857, 1889.71]","[-483.281, -58.8925, 1942.97]","[-210.218, -162.159, 1860.98]","[-680.187, -63.7912, 1772.14]","[-686.964, -253.048, 1736.42]","[-771.728, -317.2, 1663.46]","[-648.959, -624.279, 1431.59]","[-671.723, -1049.85, 1471.64]","[-606.984, -331.981, 1792.16]","[-572.645, -721.13, 1670.78]","[-573.597, -1108.09, 1666.66]","[-656.948, -312.802, 1447.15]","[-255.726, -144.948, 1874.65]","[-654.694, 262.178, 1742.42]","[0, 0, 0]"
50,30.303,2,122,"[-622.358, 365.966, 1816.52]","[-659.02, 176.851, 1769.68]","[-725.868, 160.051, 1638.53]","[-749.697, -107.271, 1581.71]","[-642.275, -352.544, 1440.77]","[-605.332, 174.673, 1910.51]","[-475.737, -63.7081, 1950.99]","[-206.491, -168.228, 1861.51]","[-677.745, -69.6213, 1787.02]","[-685.204, -259.575, 1749.32]","[-769.453, -325.317, 1675.97]","[-677.246, -669.037, 1488.89]","[-700.424, -1086.95, 1530.4]","[-607.64, -342.57, 1804.14]","[-572.995, -726.265, 1666.36]","[-575.103, -1114.1, 1666.91]","[-660.179, -311.656, 1464.26]","[-251.364, -150.808, 1876.42]","[-652.801, 258.708, 1763.92]","[0, 0, 0]"
51,30.303,2,122,"[-621.483, 363.481, 1832.98]","[-656.745, 173.316, 1786.46]","[-724.033, 161.281, 1653.38]","[-755.733, -104.969, 1595.41]","[-650.302, -353.997, 1457.55]","[-597.476, 170.495, 1927.17]","[-470.55, -70.6822, 1959.19]","[-211.56, -189.362, 1856.1]","[-675.52, -75.5539, 1798.19]","[-683.758, -266.32, 1758.72]","[-767.955, -328.453, 1684.7]","[-694.109, -695.232, 1529.51]","[-703.724, -1092.11, 1552.04]","[-607.071, -351.089, 1811.06]","[-574.571, -732.424, 1666.95]","[-576.768, -1120.52, 1670.25]","[-667.876, -312.485, 1480.52]","[-254.719, -169.572, 1873.28]","[-650.564, 255.253, 1782.59]","[0, 0, 0]"
52,30.303,2,122,"[-620.746, 361.61, 1846.44]","[-654.595, 170.528, 1800.17]","[-722.93, 162.766, 1665.97]","[-764.971, -101.69, 1607.53]","[-663.726, -355.515, 1471.62]","[-591.446, 165.963, 1941.3]","[-465.895, -76.7138, 1964.79]","[-209.286, -205.992, 1862.68]","[-673.94, -80.6568, 1805.6]","[-682.817, -272.178, 1764.39]","[-766.68, -329.521, 1689.85]","[-699.945, -704.34, 1543.68]","[-700.107, -1087.14, 1543.76]","[-605.288, -355.633, 1813.91]","[-576.352, -735.631, 1666.65]","[-578.061, -1120.64, 1667.68]","[-680.602, -313.206, 1494.27]","[-252.054, -184.445, 1879.69]","[-648.284, 252.491, 1798.39]","[0, 0, 0]"
53,30.303,2,122,"[-620.229, 359.527, 1858.83]","[-652.562, 168.301, 1811.11]","[-722.74, 163.608, 1676.87]","[-772.256, -98.5244, 1615.02]","[-673.435, -357.251, 1482.57]","[-586.195, 161.235, 1952.39]","[-461.219, -81.9668, 1969.66]","[-201.704, -211.618, 1869.36]","[-672.851, -84.9964, 1810.75]","[-682.179, -277.118, 1767.58]","[-765.97, -330.21, 1693.29]","[-697.155, -702.897, 1541.01]","[-691.551, -1079.57, 1530.69]","[-603.594, -358.077, 1814.98]","[-649.52, -668.112, 1582.43]","[-703.205, -995.622, 1511.39]","[-689.907, -314.128, 1504.65]","[-244.958, -190.011, 1886.08]","[-646.001, 250.234, 1811.22]","[0, 0, 0]"
54,30.303,2,122,"[-619.998, 357.589, 1869.99]","[-651.175, 166.767, 1819.83]","[-723.453, 163.908, 1686.1]","[-777.649, -95.6669, 1618.78]","[-682.123, -359.654, 1490.66]","[-584.102, 156.688, 1961.41]","[-457.125, -85.3406, 1975.33]","[-198.105, -214.876, 1868.68]","[-672.333, -88.3699, 1815.16]","[-681.853, -280.921, 1769.89]","[-765.607, -330.824, 1696.41]","[-692.234, -698.823, 1535.7]","[-686.867, -1076.16, 1527.59]","[-602.544, -359.593, 1815.41]","[-602.042, -767.103, 1814.72]","[-602.042, -1150.47, 1814.72]","[-698.045, -315.656, 1512.01]","[-241.276, -193.289, 1886.45]","[-644.385, 248.642, 1821.33]","[0, 0, 0]"
55,30.303,2,122,"[-619.862, 356.348, 1877.99]","[-650.409, 165.789, 1826.4]","[-723.633, 164.558, 1691.73]","[-779.729, -93.6862, 1621.81]","[-686.29, -360.585, 1495.09]","[-582.852, 153.723, 1968.48]","[-453.749, -87.0196, 1978.55]","[-194.532, -214.971, 1866.91]","[-672.167, -90.9462, 1819.48]","[-681.676, -283.754, 1772.19]","[-765.154, -331.473, 1699.52]","[-688.877, -695.167, 1531.38]","[-686.154, -1074.58, 1526.7]","[-601.888, -360.815, 1815.71]","[-601.678, -768.349, 1815.39]","[-601.678, -1151.55, 1815.39]","[-701.863, -316.102, 1516.21]","[-237.736, -193.648, 1885.52]","[-643.473, 247.606, 1828.61]","[0, 0, 0]"
56,30.303,2,122,"[-619.749, 355.74, 1882.46]","[-650.057, 165.171, 1830.75]","[-723.922, 164.975, 1694.64]","[-779.759, -92.6079, 1623.05]","[-688.213, -360.851, 1495.84]","[-582.07, 151.736, 1973.35]","[-451.022, -87.7726, 1979.42]","[-188.324, -209.574, 1867.04]","[-672.185, -92.8646, 1823.22]","[-681.537, -285.886, 1774.5]","[-764.004, -331.951, 1701.98]","[-686.695, -692.523, 1528.41]","[-685.397, -1073.51, 1526.02]","[-601.625, -361.746, 1816.32]","[-601.672, -769.124, 1816.5]","[-601.672, -1152.16, 1816.5]","[-703.47, -316.144, 1517.05]","[-232.107, -189.275, 1885.77]","[-643.042, 246.942, 1833.14]","[0, 0, 0]"
57,29.4118,2,122,"[-619.593, 355.572, 1883.69]","[-649.931, 164.799, 1832.98]","[-724.396, 164.805, 1695.57]","[-778.766, -92.6725, 1623.39]","[-688.974, -361.052, 1494.71]","[-581.374, 150.141, 1975.95]","[-451.14, -89.5988, 1979.63]","[-183.782, -198.497, 1864.93]","[-672.264, -94.2124, 1825.61]","[-681.365, -287.462, 1776.08]","[-762.514, -333.103, 1703.57]","[-685.948, -691.531, 1525.92]","[-685.909, -1074.05, 1524.31]","[-602.102, -362.869, 1817.13]","[-602.681, -770.409, 1817.56]","[-602.681, -1153.28, 1817.56]","[-703.938, -316.322, 1516.16]","[-228.342, -180.349, 1884.05]","[-642.882, 246.532, 1835.32]","[0, 0, 0]"
58,31.25,2,122,"[-619.492, 355.397, 1883.15]","[-649.913, 164.471, 1833.8]","[-725.03, 164.241, 1695.29]","[-777.331, -93.4511, 1623.19]","[-689.183, -361.157, 1492.69]","[-580.75, 148.784, 1977.18]","[-451.984, -91.5237, 1979.7]","[-179.696, -177.006, 1859.0]","[-672.352, -95.1971, 1826.76]","[-681.157, -288.674, 1776.82]","[-761.043, -334.413, 1704.41]","[-686.158, -695.695, 1522.96]","[-686.741, -1082.32, 1521.06]","[-602.672, -363.231, 1818.18]","[-603.174, -777.611, 1818.83]","[-603.174, -1160.31, 1818.83]","[-703.874, -316.54, 1514.44]","[-225.079, -162.766, 1879.12]","[-642.852, 246.167, 1836.02]","[0, 0, 0]"
59,30.303,2,122,"[-619.392, 355.483, 1880.59]","[-649.934, 164.277, 1833.59]","[-725.811, 163.506, 1694.24]","[-775.872, -94.5198, 1622.5]","[-689.013, -361.165, 1490.12]","[-580.229, 147.774, 1977.43]","[-452.628, -92.9417, 1979.76]","[-177.89, -157.774, 1852.74]","[-672.429, -95.8193, 1827.09]","[-680.99, -289.512, 1777.03]","[-759.707, -335.916, 1704.79]","[-685.87, -702.16, 1521.15]","[-685.796, -1089.77, 1520.34]","[-603.289, -362.997, 1819.41]","[-603.739, -782.667, 1820.17]","[-603.739, -1165.2, 1820.17]","[-703.489, -316.724, 1512.19]","[-223.68, -146.976, 1873.91]","[-642.871, 245.941, 1835.64]","[0, 0, 0]"
60,30.303,2,122,"[-619.341, 355.796, 1875.11]","[-649.964, 164.204, 1831.41]","[-726.285, 163.327, 1690.78]","[-774.579, -95.4897, 1621.36]","[-688.325, -361.016, 1486.92]","[-579.973, 147.297, 1976.0]","[-452.301, -93.1742, 1979.86]","[-177.418, -149.072, 1848.27]","[-672.493, -96.2214, 1825.6]","[-680.777, -290.345, 1776.81]","[-758.609, -336.524, 1704.79]","[-684.91, -708.158, 1520.32]","[-684.22, -1094.51, 1520.25]","[-603.565, -362.652, 1819.99]","[-603.671, -786.965, 1820.17]","[-603.671, -1169.36, 1820.17]","[-702.7, -316.762, 1509.33]","[-223.232, -139.757, 1870.2]","[-642.901, 245.84, 1833.23]","[0, 0, 0]"
61,30.303,2,122,"[-619.647, 356.26, 1867.08]","[-650.011, 164.206, 1827.07]","[-726.942, 163.0, 1685.43]","[-772.996, -97.0361, 1619.71]","[-686.418, -361.486, 1482.94]","[-579.205, 148.568, 1972.64]","[-451.669, -91.7592, 1979.25]","[-177.548, -148.61, 1845.58]","[-672.61, -96.2004, 1823.0]","[-680.159, -291.022, 1775.85]","[-757.391, -336.373, 1704.68]","[-683.705, -713.031, 1519.5]","[-682.884, -1098.01, 1519.25]","[-603.825, -362.047, 1820.1]","[-603.941, -790.454, 1819.94]","[-603.941, -1172.74, 1819.94]","[-700.847, -317.411, 1505.74]","[-223.234, -139.132, 1867.86]","[-642.928, 245.822, 1828.35]","[0, 0, 0]"
62,29.4118,2,122,"[-620.839, 357.732, 1855.06]","[-650.151, 164.406, 1820.85]","[-728.548, 162.721, 1678.97]","[-770.981, -98.7636, 1617.15]","[-683.283, -363.279, 1479.98]","[-578.862, 149.853, 1967.02]","[-450.703, -89.8394, 1978.14]","[-178.259, -153.037, 1842.79]","[-672.939, -95.0247, 1819.01]","[-679.267, -290.791, 1772.74]","[-756.231, -335.149, 1704.18]","[-683.148, -712.598, 1520.99]","[-682.95, -1092.98, 1522.59]","[-605.059, -359.915, 1818.93]","[-606.017, -782.515, 1817.81]","[-606.017, -1164.72, 1817.81]","[-697.9, -319.193, 1502.84]","[-223.666, -142.501, 1865.35]","[-642.984, 246.0, 1821.43]","[0, 0, 0]"
63,31.25,2,122,"[-622.68, 360.026, 1840.27]","[-650.701, 165.265, 1812.67]","[-731.328, 162.209, 1671.89]","[-768.94, -100.573, 1612.86]","[-679.358, -366.077, 1476.93]","[-578.884, 151.718, 1959.07]","[-453.214, -88.8242, 1976.08]","[-180.839, -158.642, 1842.07]","[-673.026, -92.6558, 1812.68]","[-678.276, -289.588, 1767.17]","[-756.115, -334.347, 1702.13]","[-682.574, -710.835, 1522.97]","[-682.304, -1090.81, 1524.6]","[-605.967, -357.301, 1815.77]","[-606.51, -776.084, 1813.17]","[-606.51, -1158.21, 1813.17]","[-694.288, -321.827, 1499.58]","[-226.234, -147.004, 1864.4]","[-643.639, 246.854, 1812.67]","[0, 0, 0]"
64,30.303,2,122,"[-625.05, 362.401, 1826.32]","[-651.771, 166.682, 1803.19]","[-734.734, 161.382, 1664.3]","[-767.919, -102.187, 1606.33]","[-676.343, -369.914, 1474.31]","[-579.485, 155.275, 1949.8]","[-459.447, -87.579, 1972.28]","[-183.726, -160.466, 1845.17]","[-672.71, -89.706, 1805.56]","[-677.146, -287.57, 1760.36]","[-756.62, -332.055, 1698.63]","[-681.688, -707.204, 1524.62]","[-681.127, -1086.12, 1525.71]","[-605.148, -354.437, 1809.2]","[-604.2, -770.271, 1804.13]","[-604.2, -1152.35, 1804.13]","[-691.605, -325.294, 1496.31]","[-229.677, -148.318, 1866.35]","[-645.11, 248.287, 1802.44]","[0, 0, 0]"
65,31.25,2,122,"[-626.841, 364.631, 1814.93]","[-653.349, 168.877, 1793.22]","[-736.757, 160.699, 1655.11]","[-767.604, -103.512, 1598.92]","[-673.941, -373.724, 1471.96]","[-580.761, 159.485, 1939.18]","[-469.359, -86.6199, 1968.38]","[-190.711, -161.767, 1847.44]","[-671.945, -86.1523, 1799.28]","[-675.82, -284.618, 1754.64]","[-756.948, -327.336, 1694.41]","[-680.865, -701.782, 1526.53]","[-680.389, -1079.69, 1527.76]","[-601.115, -350.974, 1799.43]","[-597.689, -764.085, 1792.33]","[-597.689, -1146.12, 1792.33]","[-689.55, -328.69, 1493.12]","[-237.15, -149.242, 1867.59]","[-647.402, 250.503, 1791.28]","[0, 0, 0]"
66,30.303,2,122,"[-627.912, 367.044, 1805.66]","[-654.747, 171.819, 1783.52]","[-737.378, 160.738, 1645.38]","[-767.607, -103.887, 1590.98]","[-672.479, -376.362, 1468.46]","[-582.096, 163.938, 1928.43]","[-477.282, -83.7844, 1966.76]","[-200.523, -166.522, 1844.98]","[-670.892, -82.1163, 1793.61]","[-674.409, -280.913, 1750.04]","[-756.357, -323.61, 1689.92]","[-680.818, -697.867, 1527.57]","[-681.015, -1077.58, 1527.97]","[-596.547, -348.249, 1789.08]","[-593.26, -760.256, 1782.32]","[-593.26, -1142.25, 1782.32]","[-688.333, -330.95, 1488.88]","[-246.648, -152.731, 1865.28]","[-649.561, 253.446, 1780.28]","[0, 0, 0]"
67,31.25,2,122,"[-627.331, 368.987, 1798.74]","[-655.521, 174.98, 1774.78]","[-737.116, 160.123, 1637.28]","[-767.911, -104.698, 1584.38]","[-670.87, -378.365, 1464.4]","[-584.179, 168.346, 1918.74]","[-481.518, -78.7499, 1966.18]","[-202.566, -166.596, 1851.67]","[-669.51, -78.0969, 1789.41]","[-673.107, -276.993, 1747.1]","[-755.507, -320.41, 1686.37]","[-681.344, -694.607, 1528.28]","[-681.915, -1074.9, 1528.5]","[-593.327, -345.544, 1783.32]","[-591.556, -756.033, 1780.96]","[-591.556, -1138.0, 1780.96]","[-687.044, -332.754, 1484.39]","[-249.057, -151.955, 1870.76]","[-651.013, 256.567, 1770.06]","[0, 0, 0]"
68,30.303,2,122,"[-625.075, 370.578, 1792.3]","[-655.753, 178.025, 1767.18]","[-734.406, 159.818, 1629.29]","[-768.499, -105.12, 1579.38]","[-669.453, -379.098, 1461.09]","[-585.981, 172.278, 1910.2]","[-482.518, -72.7366, 1966.03]","[-205.642, -169.988, 1853.46]","[-667.972, -74.4191, 1785.88]","[-671.897, -273.236, 1744.88]","[-754.036, -317.31, 1682.61]","[-682.058, -691.966, 1528.6]","[-682.651, -1072.69, 1528.58]","[-591.95, -344.111, 1779.95]","[-591.729, -754.457, 1779.19]","[-591.729, -1136.4, 1779.19]","[-685.961, -333.435, 1480.81]","[-251.788, -153.779, 1872.22]","[-651.806, 259.553, 1761.14]","[0, 0, 0]"
69,30.303,2,122,"[-621.857, 371.636, 1786.46]","[-655.652, 180.717, 1760.6]","[-730.462, 160.146, 1621.47]","[-768.311, -104.907, 1575.22]","[-668.566, -378.187, 1458.11]","[-586.978, 174.467, 1902.11]","[-481.28, -67.4787, 1966.38]","[-206.928, -170.684, 1855.04]","[-666.406, -71.3112, 1782.33]","[-670.734, -269.908, 1742.72]","[-752.309, -312.644, 1678.32]","[-682.738, -688.321, 1528.88]","[-683.204, -1068.04, 1528.92]","[-590.806, -341.907, 1777.59]","[-590.507, -750.439, 1777.13]","[-590.507, -1132.36, 1777.13]","[-685.191, -332.64, 1477.63]","[-252.653, -153.482, 1873.6]","[-652.172, 262.186, 1753.58]","[0, 0, 0]"
