frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
124,31.25,2,44,"[917.21, 127.831, 2236.11]","[946.84, -44.9227, 2189.43]","[873.38, -80.0557, 2315.97]","[821.663, -297.166, 2231.95]","[749.494, -335.701, 1971.47]","[1023.82, -36.1194, 2052.24]","[922.064, -167.676, 1852.15]","[692.874, -17.0806, 1899.07]","[935.773, -282.863, 2154.93]","[924.892, -454.111, 2100.59]","[830.766, -524.243, 2087.87]","[828.098, -913.643, 2087.27]","[828.098, -1278.78, 2087.27]","[995.12, -498.009, 2021.74]","[886.533, -677.003, 1694.4]","[877.294, -1049.35, 1702.43]","[761.445, -329.278, 2014.88]","[731.072, -42.1057, 1891.25]","[950.441, 32.4357, 2200.65]","[0, 0, 0]"
125,30.303,2,44,"[913.881, 129.117, 2236.56]","[941.675, -44.6881, 2188.4]","[850.718, -84.3004, 2298.39]","[821.194, -322.605, 2224.53]","[701.618, -369.355, 1979.23]","[1027.85, -36.1624, 2054.82]","[901.129, -133.049, 1850.59]","[666.103, 5.30318, 1921.43]","[927.266, -282.739, 2150.58]","[917.017, -455.333, 2097.25]","[823.842, -524.732, 2086.73]","[818.817, -913.762, 2085.09]","[818.817, -1278.9, 2085.09]","[989.187, -497.863, 2021.31]","[870.745, -679.487, 1697.19]","[860.555, -1051.35, 1702.95]","[721.48, -361.563, 2020.11]","[705.27, -17.7563, 1909.63]","[946.342, 32.4432, 2200.65]","[0, 0, 0]"
126,30.303,2,44,"[906.092, 128.562, 2236.33]","[934.797, -44.1037, 2185.76]","[840.945, -89.8177, 2290.89]","[824.341, -340.066, 2229.91]","[681.795, -405.626, 1996.05]","[1024.23, -36.2566, 2054.68]","[877.639, -108.376, 1852.26]","[636.052, 15.5978, 1935.51]","[916.908, -281.954, 2139.49]","[907.982, -455.793, 2088.21]","[816.824, -527.619, 2082.97]","[812.308, -918.513, 2079.59]","[812.308, -1283.65, 2079.59]","[981.778, -498.929, 2014.81]","[858.489, -685.692, 1695.44]","[852.031, -1058.03, 1695.22]","[705.529, -394.702, 2035.03]","[676.32, -5.07987, 1921.64]","[940.551, 32.4526, 2200.64]","[0, 0, 0]"
127,30.303,2,44,"[892.911, 126.767, 2235.46]","[926.177, -43.0801, 2182.56]","[845.574, -75.2069, 2314.85]","[823.351, -325.822, 2246.11]","[684.292, -429.395, 2022.89]","[1008.14, -36.5216, 2049.76]","[847.764, -93.5223, 1851.68]","[609.669, 27.2411, 1951.53]","[904.842, -278.127, 2126.47]","[898.041, -452.92, 2077.57]","[810.22, -532.501, 2076.39]","[806.358, -924.618, 2071.26]","[806.358, -1289.76, 2071.26]","[973.839, -501.442, 2006.88]","[840.247, -690.329, 1693.57]","[828.496, -1059.45, 1692.87]","[707.482, -412.143, 2060.09]","[649.362, 7.10233, 1934.89]","[933.055, 32.6721, 2200.63]","[0, 0, 0]"
128,30.303,2,44,"[876.322, 125.001, 2234.4]","[915.601, -41.9954, 2180.08]","[838.643, -74.5292, 2318.31]","[810.198, -328.187, 2262.34]","[682.984, -451.288, 2039.78]","[992.977, -25.3595, 2043.38]","[819.498, -80.8948, 1856.09]","[582.375, 42.2446, 1956.77]","[890.487, -273.661, 2116.7]","[887.392, -449.105, 2069.55]","[800.42, -534.711, 2070.96]","[793.929, -924.036, 2067.53]","[793.929, -1289.18, 2067.53]","[965.959, -505.921, 2001.11]","[805.004, -682.983, 1695.4]","[779.464, -1041.18, 1697.68]","[704.204, -430.766, 2076.87]","[621.903, 21.7155, 1939.99]","[923.741, 33.0287, 2200.62]","[0, 0, 0]"
129,31.25,2,44,"[861.174, 125.213, 2234.73]","[903.54, -40.9388, 2178.73]","[828.54, -67.0841, 2324.33]","[795.881, -322.248, 2278.68]","[692.324, -481.826, 2069.04]","[977.066, -23.2583, 2041.47]","[795.459, -67.6552, 1859.1]","[558.06, 49.8068, 1965.3]","[874.953, -269.768, 2111.51]","[875.682, -445.709, 2065.48]","[789.841, -535.909, 2068.81]","[783.184, -924.489, 2068.39]","[783.184, -1289.63, 2068.39]","[955.794, -511.917, 1999.62]","[765.143, -460.225, 1753.58]","[735.588, -623.542, 1803.21]","[709.613, -455.237, 2103.98]","[597.631, 30.2268, 1947.6]","[912.859, 33.5985, 2200.63]","[0, 0, 0]"
130,30.303,2,44,"[849.841, 126.27, 2238.06]","[891.597, -40.2024, 2178.24]","[832.812, -61.2098, 2335.38]","[783.083, -312.444, 2287.64]","[684.099, -483.903, 2082.77]","[964.849, -17.5472, 2040.39]","[777.997, -60.8174, 1863.37]","[543.777, 60.1324, 1972.03]","[859.893, -266.933, 2109.79]","[863.071, -443.352, 2064.14]","[778.023, -536.612, 2069.03]","[770.668, -924.959, 2070.23]","[770.668, -1290.1, 2070.23]","[944.046, -517.339, 2000.63]","[738.298, -356.474, 1761.62]","[725.573, -668.003, 1759.94]","[700.612, -455.321, 2116.91]","[582.816, 39.9738, 1953.92]","[901.986, 34.0588, 2200.66]","[0, 0, 0]"
131,30.303,2,44,"[840.69, 126.975, 2243.78]","[880.299, -39.7028, 2178.18]","[820.721, -60.8133, 2333.12]","[777.802, -313.577, 2288.21]","[671.774, -490.262, 2090.85]","[944.203, -8.50448, 2036.41]","[759.9, -61.7688, 1860.23]","[546.813, 68.4572, 1994.07]","[846.4, -264.971, 2109.78]","[850.363, -442.007, 2064.16]","[765.962, -537.551, 2070.47]","[758.766, -926.256, 2072.15]","[758.766, -1291.4, 2072.15]","[932.672, -518.398, 2001.96]","[807.2, -572.813, 1745.53]","[873.19, -1149.88, 1726.41]","[689.449, -460.804, 2123.74]","[582.35, 46.7641, 1971.77]","[891.457, 34.4251, 2200.69]","[0, 0, 0]"
132,31.25,2,44,"[831.827, 126.997, 2250.37]","[869.811, -39.3045, 2178.31]","[818.373, -62.0449, 2334.18]","[775.647, -312.599, 2279.42]","[664.519, -512.847, 2112.2]","[935.585, -8.5908, 2038.4]","[745.373, -63.2553, 1869.53]","[538.323, 78.8431, 2002.11]","[834.769, -263.61, 2110.46]","[838.404, -441.563, 2064.83]","[754.105, -540.133, 2070.11]","[747.323, -930.27, 2069.84]","[747.323, -1295.42, 2069.84]","[921.859, -519.91, 2003.52]","[762.129, -464.291, 1727.75]","[718.735, -723.205, 1712.28]","[683.019, -479.483, 2140.07]","[572.837, 55.1615, 1980.01]","[881.385, 34.785, 2200.72]","[0, 0, 0]"
133,30.303,2,44,"[822.487, 125.58, 2254.91]","[860.181, -39.0851, 2178.57]","[800.659, -65.3087, 2324.91]","[777.598, -316.064, 2262.98]","[660.02, -524.856, 2109.54]","[923.904, -7.99176, 2038.99]","[727.54, -67.7977, 1879.56]","[531.682, 94.0816, 2006.14]","[824.785, -262.854, 2111.63]","[827.833, -442.103, 2066.04]","[742.791, -544.59, 2068.85]","[736.555, -936.09, 2067.83]","[736.555, -1301.24, 2067.83]","[912.155, -524.086, 2004.69]","[907.058, -915.24, 2005.44]","[907.058, -1280.39, 2005.44]","[679.605, -490.057, 2135.12]","[564.318, 67.0925, 1985.04]","[871.905, 35.0454, 2200.75]","[0, 0, 0]"
134,30.303,2,44,"[812.614, 123.753, 2257.28]","[851.386, -38.9927, 2178.89]","[789.958, -70.9552, 2317.56]","[778.533, -321.386, 2250.28]","[655.198, -535.739, 2108.65]","[919.902, -12.008, 2043.13]","[714.026, -65.6968, 1894.26]","[510.054, 101.111, 1999.43]","[816.4, -262.554, 2113.01]","[819.191, -443.329, 2067.45]","[733.786, -552.407, 2065.2]","[729.477, -946.359, 2062.31]","[729.477, -1311.51, 2062.31]","[903.942, -531.812, 2005.36]","[899.955, -925.689, 2005.64]","[899.955, -1290.84, 2005.64]","[675.751, -500.007, 2132.25]","[544.05, 73.3036, 1981.9]","[863.0, 35.2384, 2200.77]","[0, 0, 0]"
135,30.303,2,44,"[803.941, 122.503, 2258.43]","[843.381, -38.857, 2179.12]","[772.918, -78.9323, 2300.5]","[777.466, -330.925, 2233.86]","[646.388, -554.902, 2117.64]","[912.731, -17.167, 2046.2]","[700.654, -64.8782, 1901.87]","[497.952, 108.8, 1999.69]","[808.813, -262.257, 2114.01]","[811.82, -444.615, 2068.45]","[726.964, -560.528, 2061.17]","[724.144, -954.048, 2058.38]","[724.144, -1319.2, 2058.38]","[897.011, -537.623, 2004.83]","[893.816, -929.192, 2004.13]","[893.816, -1294.34, 2004.13]","[668.223, -517.568, 2137.01]","[531.737, 79.8522, 1983.39]","[854.877, 35.4522, 2200.78]","[0, 0, 0]"
136,30.303,2,44,"[796.396, 121.78, 2259.08]","[836.013, -38.628, 2179.18]","[763.765, -85.3223, 2290.21]","[771.881, -339.399, 2219.53]","[640.675, -569.901, 2115.65]","[908.681, -29.3151, 2053.77]","[690.692, -55.1309, 1908.49]","[476.887, 107.094, 2001.69]","[801.873, -261.808, 2114.28]","[805.21, -445.539, 2068.64]","[719.328, -562.923, 2057.74]","[715.313, -951.195, 2055.73]","[715.313, -1316.34, 2055.73]","[890.345, -540.539, 2003.27]","[887.038, -929.587, 2001.9]","[887.038, -1294.74, 2001.9]","[662.545, -531.478, 2132.96]","[512.524, 80.0602, 1986.15]","[847.384, 35.7109, 2200.8]","[0, 0, 0]"
137,30.303,2,44,"[788.337, 120.817, 2259.21]","[829.088, -38.236, 2178.82]","[749.135, -90.3269, 2270.38]","[757.572, -348.406, 2213.85]","[631.774, -582.585, 2111.03]","[897.156, -31.4474, 2054.09]","[672.735, -44.4519, 1915.08]","[450.681, 106.55, 2008.06]","[795.042, -260.845, 2112.87]","[798.826, -445.631, 2067.13]","[712.227, -563.44, 2054.11]","[708.539, -950.759, 2051.97]","[708.539, -1315.91, 2051.97]","[884.467, -541.856, 2001.57]","[881.619, -929.943, 2000.33]","[881.619, -1295.09, 2000.33]","[652.745, -543.548, 2128.17]","[487.691, 81.3839, 1992.56]","[840.441, 35.9937, 2200.81]","[0, 0, 0]"
138,30.303,2,44,"[780.128, 119.999, 2259.46]","[821.874, -37.7766, 2178.08]","[748.026, -90.7612, 2274.79]","[741.99, -347.898, 2215.91]","[625.65, -587.12, 2114.0]","[887.257, -33.8622, 2055.63]","[653.966, -31.2096, 1932.63]","[415.75, 104.523, 2004.92]","[788.413, -259.578, 2109.89]","[792.641, -445.072, 2064.03]","[706.37, -564.126, 2052.43]","[703.593, -952.185, 2052.01]","[703.593, -1317.34, 2052.01]","[879.472, -542.497, 2000.02]","[813.93, -640.342, 1714.8]","[861.264, -1161.77, 1706.23]","[645.044, -547.244, 2130.98]","[455.461, 81.9161, 1992.87]","[833.041, 36.2479, 2200.83]","[0, 0, 0]"
139,30.303,2,44,"[771.934, 119.23, 2259.88]","[814.874, -37.2856, 2177.12]","[743.742, -92.0755, 2272.92]","[732.359, -349.0, 2221.54]","[621.438, -590.228, 2118.45]","[872.768, -28.5029, 2052.94]","[632.704, -22.8534, 1947.73]","[381.949, 98.202, 2002.81]","[782.895, -258.162, 2105.89]","[787.515, -444.015, 2059.53]","[701.977, -564.567, 2051.31]","[700.195, -952.683, 2051.1]","[700.195, -1317.83, 2051.1]","[876.368, -542.677, 1998.73]","[851.514, -740.993, 1711.78]","[877.891, -1170.32, 1712.35]","[639.927, -550.019, 2135.63]","[423.747, 78.039, 1993.63]","[825.555, 36.481, 2200.92]","[0, 0, 0]"
140,30.303,2,44,"[764.888, 118.841, 2260.63]","[808.605, -36.737, 2176.32]","[751.201, -87.9582, 2287.37]","[727.765, -342.674, 2231.15]","[622.835, -582.819, 2120.15]","[863.941, -25.5737, 2053.06]","[619.58, -18.2985, 1957.8]","[365.85, 100.168, 2008.38]","[778.671, -256.791, 2102.13]","[783.573, -442.762, 2055.0]","[698.743, -564.476, 2050.33]","[697.607, -952.308, 2050.04]","[697.607, -1317.46, 2050.04]","[874.166, -542.787, 1997.24]","[879.954, -776.886, 1699.76]","[895.675, -1147.1, 1691.53]","[640.321, -542.793, 2138.65]","[408.139, 80.4237, 1999.95]","[818.609, 36.7954, 2201.11]","[0, 0, 0]"
141,29.4118,2,44,"[758.195, 118.515, 2261.45]","[802.802, -36.2181, 2176.02]","[747.468, -87.9047, 2290.99]","[725.747, -342.833, 2230.95]","[620.828, -584.925, 2124.34]","[849.891, -17.6506, 2048.22]","[601.483, -15.3007, 1961.16]","[354.643, 110.315, 2024.37]","[774.768, -255.835, 2100.09]","[779.872, -441.787, 2052.18]","[695.426, -563.9, 2049.53]","[693.881, -951.48, 2049.25]","[693.881, -1316.63, 2049.25]","[871.484, -542.815, 1996.5]","[893.749, -784.977, 1690.75]","[897.25, -1139.34, 1685.84]","[638.313, -544.576, 2142.11]","[395.789, 89.3827, 2013.83]","[812.174, 37.2006, 2201.41]","[0, 0, 0]"
142,30.303,2,44,"[751.864, 118.631, 2262.31]","[797.072, -35.6824, 2176.24]","[754.125, -81.034, 2305.66]","[726.923, -332.488, 2230.55]","[623.211, -577.353, 2129.25]","[842.892, -15.2323, 2048.29]","[593.32, -15.8394, 1960.34]","[336.044, 80.8827, 1952.63]","[770.742, -255.079, 2099.29]","[776.027, -440.947, 2050.75]","[691.778, -563.192, 2048.81]","[689.795, -950.811, 2048.52]","[689.795, -1315.97, 2048.52]","[868.033, -542.796, 1996.11]","[897.675, -785.046, 1687.02]","[894.97, -1140.34, 1686.55]","[640.495, -536.542, 2146.13]","[378.955, 64.8558, 1953.92]","[805.877, 37.6885, 2201.97]","[0, 0, 0]"
143,30.303,2,44,"[745.969, 119.027, 2263.08]","[791.464, -35.2878, 2176.72]","[745.274, -83.0043, 2301.82]","[724.993, -334.541, 2225.35]","[622.767, -581.622, 2127.98]","[829.866, -2.59696, 2044.87]","[586.605, -24.6739, 1946.87]","[331.896, 57.8258, 1878.8]","[766.771, -254.58, 2099.11]","[772.157, -440.321, 2050.17]","[688.103, -562.66, 2048.19]","[686.068, -950.524, 2047.93]","[686.068, -1315.68, 2047.93]","[864.225, -542.564, 1995.96]","[896.067, -785.822, 1688.53]","[891.101, -1146.69, 1691.7]","[639.804, -540.442, 2144.21]","[374.35, 44.1283, 1890.15]","[799.725, 38.069, 2202.67]","[0, 0, 0]"
144,30.303,2,44,"[739.705, 119.716, 2262.91]","[786.191, -34.9655, 2177.21]","[728.881, -89.2419, 2283.93]","[724.05, -342.23, 2220.02]","[620.718, -589.143, 2123.32]","[831.543, -7.84111, 2049.42]","[602.977, -35.7482, 1928.22]","[344.059, 60.6297, 1889.46]","[763.516, -254.151, 2098.85]","[769.288, -439.875, 2049.75]","[685.952, -562.15, 2048.1]","[685.206, -950.061, 2048.25]","[685.206, -1315.23, 2048.25]","[861.549, -541.502, 1996.3]","[897.834, -784.193, 1690.87]","[897.794, -1145.39, 1693.57]","[637.939, -547.991, 2139.44]","[387.181, 44.6239, 1895.92]","[793.778, 38.3723, 2203.43]","[0, 0, 0]"
145,30.303,2,44,"[733.592, 121.476, 2260.77]","[781.916, -34.3108, 2177.63]","[714.35, -93.0898, 2268.01]","[723.092, -346.415, 2219.12]","[620.674, -592.782, 2120.08]","[842.371, -23.9574, 2062.81]","[630.926, -38.3008, 1917.56]","[367.413, 60.2748, 1903.18]","[761.199, -253.291, 2098.28]","[767.613, -439.444, 2050.33]","[685.169, -560.716, 2048.67]","[685.357, -947.856, 2049.27]","[685.357, -1313.03, 2049.27]","[859.577, -539.004, 1997.2]","[903.629, -781.457, 1694.48]","[907.546, -1143.25, 1697.57]","[637.743, -551.721, 2136.59]","[411.301, 43.8704, 1905.57]","[788.849, 38.9716, 2204.19]","[0, 0, 0]"
146,30.303,2,44,"[728.48, 125.62, 2256.02]","[778.884, -33.4425, 2178.01]","[704.412, -97.8969, 2242.69]","[725.849, -350.168, 2247.67]","[624.029, -586.465, 2127.82]","[851.912, -32.0068, 2072.94]","[654.394, -36.9453, 1909.0]","[391.139, 67.5318, 1916.25]","[759.717, -252.134, 2097.55]","[766.858, -439.094, 2052.5]","[685.38, -558.693, 2049.88]","[686.101, -945.487, 2050.9]","[686.101, -1310.68, 2050.9]","[857.958, -535.118, 1998.92]","[914.031, -778.151, 1700.08]","[921.552, -1140.39, 1704.31]","[640.99, -547.093, 2147.8]","[434.999, 50.1313, 1915.04]","[785.299, 39.7539, 2204.93]","[0, 0, 0]"
147,30.303,2,44,"[724.958, 130.705, 2246.82]","[777.055, -32.7083, 2178.7]","[700.158, -95.8425, 2248.32]","[727.511, -349.488, 2270.47]","[615.64, -572.934, 2135.99]","[858.874, -33.9583, 2078.5]","[669.754, -36.1045, 1903.49]","[408.625, 74.6174, 1924.04]","[758.886, -251.646, 2098.73]","[766.714, -439.505, 2057.72]","[686.046, -557.43, 2053.69]","[686.85, -945.045, 2056.74]","[686.85, -1310.26, 2056.74]","[856.839, -531.065, 2002.71]","[919.623, -774.733, 1706.41]","[922.166, -1137.45, 1710.72]","[634.286, -535.705, 2158.41]","[452.142, 56.1672, 1920.62]","[783.137, 40.5792, 2205.47]","[0, 0, 0]"
148,30.303,2,44,"[725.404, 136.313, 2232.31]","[776.51, -32.3017, 2180.17]","[703.599, -90.6718, 2267.57]","[726.38, -346.03, 2269.0]","[612.332, -575.789, 2147.58]","[864.237, -27.407, 2078.09]","[689.395, -37.7544, 1888.79]","[433.26, 77.2524, 1934.16]","[760.02, -252.466, 2103.36]","[768.485, -440.922, 2065.34]","[687.569, -557.459, 2061.96]","[688.882, -946.163, 2068.35]","[688.882, -1311.4, 2068.35]","[858.448, -530.209, 2009.58]","[909.405, -774.007, 1711.76]","[898.723, -1139.35, 1714.83]","[631.336, -537.503, 2167.82]","[475.949, 58.0847, 1926.59]","[782.031, 41.4035, 2205.89]","[0, 0, 0]"
149,30.303,2,44,"[731.346, 142.629, 2216.79]","[777.23, -32.3569, 2182.07]","[721.62, -79.7923, 2298.99]","[722.686, -329.266, 2255.43]","[624.521, -576.088, 2155.45]","[864.357, -15.9482, 2072.11]","[717.855, -45.3405, 1863.31]","[469.028, 72.3931, 1938.5]","[764.253, -254.334, 2110.1]","[773.229, -442.971, 2072.35]","[691.082, -557.628, 2069.15]","[693.866, -946.28, 2073.73]","[693.866, -1311.54, 2073.73]","[863.735, -531.394, 2016.63]","[882.783, -777.29, 1718.21]","[860.545, -1145.83, 1722.19]","[640.892, -534.969, 2172.12]","[510.497, 52.7695, 1925.97]","[781.574, 41.9614, 2206.17]","[0, 0, 0]"
150,30.303,2,44,"[741.803, 148.318, 2204.72]","[778.852, -32.5123, 2183.75]","[740.841, -68.2951, 2322.83]","[721.613, -310.809, 2245.75]","[638.842, -565.686, 2148.89]","[855.531, -0.62028, 2061.9]","[741.383, -61.7013, 1840.49]","[499.618, 51.6144, 1942.7]","[771.091, -256.243, 2116.67]","[780.383, -444.835, 2076.98]","[696.506, -557.81, 2072.11]","[700.505, -946.385, 2072.8]","[700.505, -1311.68, 2072.8]","[871.189, -533.095, 2019.98]","[851.179, -781.112, 1724.11]","[828.401, -1149.42, 1727.43]","[652.641, -523.214, 2165.03]","[539.911, 32.7188, 1925.66]","[781.448, 42.3975, 2206.21]","[0, 0, 0]"
151,30.303,2,44,"[753.215, 152.393, 2196.69]","[780.953, -32.6085, 2185.02]","[749.714, -59.1682, 2336.37]","[721.319, -299.415, 2242.41]","[646.862, -554.396, 2137.76]","[852.759, 6.37763, 2057.32]","[755.012, -77.0324, 1831.33]","[517.346, 36.9661, 1943.34]","[779.436, -257.755, 2122.32]","[788.72, -446.291, 2079.93]","[703.054, -556.527, 2073.57]","[707.516, -943.825, 2073.46]","[707.516, -1309.15, 2073.46]","[879.75, -534.531, 2022.75]","[845.03, -783.473, 1727.39]","[846.609, -1150.13, 1728.46]","[659.267, -511.9, 2155.2]","[556.96, 17.9598, 1924.67]","[781.459, 42.7783, 2206.01]","[0, 0, 0]"
152,30.303,2,44,"[763.358, 155.001, 2190.97]","[783.755, -32.6642, 2184.42]","[748.413, -58.6056, 2335.25]","[719.611, -300.091, 2239.11]","[648.426, -552.701, 2122.47]","[857.751, 7.68173, 2056.95]","[761.555, -95.7492, 1836.88]","[518.2, 27.7302, 1923.2]","[789.671, -259.077, 2126.69]","[798.268, -447.689, 2081.82]","[711.068, -554.519, 2074.51]","[716.373, -941.42, 2074.44]","[716.373, -1306.78, 2074.44]","[889.316, -534.636, 2025.01]","[856.96, -798.577, 1742.51]","[871.552, -1176.21, 1754.05]","[660.285, -510.597, 2141.91]","[558.762, 7.12466, 1908.81]","[781.771, 43.1492, 2203.75]","[0, 0, 0]"
153,31.25,2,44,"[769.923, 156.459, 2187.41]","[788.543, -32.7239, 2180.89]","[742.777, -60.5123, 2324.52]","[718.027, -306.834, 2240.57]","[641.526, -553.922, 2110.18]","[868.866, 3.6612, 2058.42]","[771.89, -114.711, 1845.81]","[516.205, 6.34579, 1895.08]","[801.272, -260.353, 2129.2]","[808.404, -449.285, 2082.88]","[720.364, -552.749, 2075.4]","[726.343, -940.09, 2075.58]","[726.343, -1305.49, 2075.58]","[897.647, -534.395, 2024.75]","[877.541, -818.017, 1761.44]","[895.65, -1197.51, 1774.68]","[654.278, -512.741, 2131.91]","[558.83, -13.8374, 1886.87]","[784.279, 43.4996, 2198.2]","[0, 0, 0]"
154,30.303,2,44,"[772.821, 156.587, 2185.18]","[795.471, -32.7834, 2174.57]","[739.011, -62.5175, 2309.42]","[717.277, -314.208, 2244.92]","[640.243, -555.101, 2102.36]","[880.831, -0.971105, 2057.26]","[789.06, -138.194, 1854.33]","[520.067, -40.0957, 1862.64]","[812.76, -261.311, 2128.01]","[818.263, -450.882, 2082.63]","[730.303, -552.099, 2075.78]","[736.431, -940.499, 2075.68]","[736.431, -1305.94, 2075.68]","[905.199, -534.645, 2023.82]","[893.393, -832.401, 1775.33]","[904.097, -1205.94, 1782.94]","[653.082, -514.954, 2126.12]","[564.911, -56.3978, 1861.25]","[789.683, 43.7427, 2190.16]","[0, 0, 0]"
155,30.303,2,44,"[773.991, 155.107, 2183.18]","[804.253, -32.9392, 2166.16]","[745.729, -60.3256, 2300.01]","[716.284, -314.65, 2251.68]","[648.78, -547.324, 2092.92]","[893.928, -8.28707, 2054.21]","[812.723, -166.003, 1862.72]","[537.879, -109.333, 1820.04]","[823.276, -262.308, 2124.31]","[827.346, -452.544, 2081.63]","[739.183, -550.652, 2076.16]","[744.12, -938.281, 2076.22]","[744.12, -1303.76, 2076.22]","[912.554, -534.399, 2023.27]","[898.092, -837.253, 1780.23]","[898.31, -1202.63, 1780.25]","[660.023, -508.549, 2119.38]","[583.672, -118.655, 1827.15]","[797.886, 43.8702, 2180.17]","[0, 0, 0]"
156,30.303,2,44,"[775.509, 151.609, 2179.49]","[813.852, -33.1068, 2157.95]","[758.226, -57.7904, 2293.76]","[712.479, -311.458, 2257.42]","[654.33, -533.607, 2082.24]","[904.276, -12.9343, 2047.12]","[844.866, -193.453, 1869.56]","[573.308, -189.926, 1787.22]","[832.982, -263.143, 2119.78]","[835.97, -453.818, 2080.46]","[745.461, -544.709, 2077.07]","[748.195, -928.602, 2077.67]","[748.195, -1294.12, 2077.67]","[920.508, -532.981, 2023.3]","[889.855, -824.494, 1769.06]","[880.313, -1176.44, 1756.77]","[664.013, -496.587, 2111.44]","[618.535, -190.398, 1800.94]","[807.449, 43.9267, 2170.73]","[0, 0, 0]"
157,31.25,2,44,"[777.864, 147.972, 2173.33]","[822.863, -33.3825, 2151.27]","[764.842, -54.9987, 2287.44]","[711.211, -308.623, 2261.18]","[663.568, -522.507, 2073.86]","[911.957, -17.923, 2038.68]","[886.943, -216.478, 1873.86]","[626.077, -267.238, 1769.3]","[840.591, -264.294, 2118.12]","[842.397, -454.815, 2079.91]","[749.74, -538.826, 2078.29]","[751.16, -923.504, 2079.09]","[751.16, -1289.07, 2079.09]","[927.032, -530.238, 2023.58]","[866.465, -794.295, 1748.32]","[846.725, -1134.99, 1730.91]","[671.505, -486.862, 2105.08]","[669.537, -258.751, 1786.73]","[816.931, 43.945, 2162.38]","[0, 0, 0]"
158,32.2581,2,44,"[781.799, 145.539, 2165.82]","[830.275, -33.6763, 2146.67]","[768.192, -53.6768, 2281.79]","[709.638, -307.029, 2263.12]","[681.427, -521.519, 2071.63]","[916.681, -23.051, 2030.42]","[925.411, -234.814, 1880.66]","[685.626, -339.908, 1760.93]","[845.852, -265.468, 2119.11]","[846.438, -455.164, 2079.75]","[753.104, -535.084, 2078.26]","[754.232, -921.968, 2077.95]","[754.232, -1287.58, 2077.95]","[931.058, -525.76, 2023.45]","[857.514, -775.855, 1736.68]","[853.291, -1130.47, 1729.96]","[686.134, -485.769, 2103.55]","[725.589, -322.434, 1780.89]","[825.064, 43.9462, 2155.9]","[0, 0, 0]"
159,30.303,2,44,"[787.288, 144.61, 2156.41]","[835.968, -33.9333, 2142.77]","[769.957, -53.3032, 2276.74]","[709.406, -306.58, 2264.35]","[692.625, -522.481, 2069.16]","[921.594, -26.3524, 2022.57]","[956.909, -250.681, 1895.76]","[750.31, -402.006, 1757.1]","[850.44, -268.776, 2121.38]","[850.021, -456.687, 2078.76]","[756.49, -528.674, 2075.5]","[758.008, -913.192, 2073.02]","[758.008, -1278.84, 2073.02]","[935.101, -514.09, 2022.5]","[844.872, -757.955, 1733.91]","[837.086, -1113.34, 1734.85]","[695.43, -486.496, 2101.69]","[784.736, -376.844, 1780.21]","[831.17, 43.9429, 2149.87]","[0, 0, 0]"
160,30.303,2,44,"[793.108, 144.426, 2147.0]","[840.506, -34.0771, 2138.47]","[770.85, -54.5212, 2271.16]","[710.197, -307.926, 2265.32]","[697.104, -519.956, 2063.89]","[928.997, -26.9741, 2016.12]","[979.611, -259.8, 1908.97]","[818.891, -454.711, 1762.11]","[855.728, -271.719, 2122.03]","[855.297, -457.316, 2076.7]","[762.44, -520.816, 2072.15]","[766.323, -904.467, 2069.62]","[766.323, -1270.16, 2069.62]","[940.088, -502.189, 2020.89]","[870.398, -783.118, 1767.42]","[895.856, -1175.84, 1798.0]","[699.295, -484.617, 2097.46]","[845.7, -422.306, 1786.59]","[835.511, 43.9391, 2143.87]","[0, 0, 0]"
161,31.25,2,44,"[798.521, 144.439, 2138.92]","[844.376, -34.1393, 2133.26]","[770.745, -56.0365, 2264.2]","[714.026, -310.294, 2264.82]","[699.205, -521.255, 2059.37]","[938.561, -27.3611, 2011.87]","[995.945, -264.087, 1915.49]","[874.797, -494.763, 1775.93]","[861.656, -273.208, 2121.41]","[862.278, -456.49, 2074.53]","[770.014, -513.059, 2069.54]","[775.001, -897.21, 2067.98]","[775.001, -1262.95, 2067.98]","[945.708, -493.172, 2018.01]","[907.282, -815.007, 1816.03]","[937.077, -1207.17, 1853.5]","[701.682, -486.094, 2093.61]","[895.045, -456.408, 1799.19]","[838.734, 43.9367, 2137.13]","[0, 0, 0]"
162,30.303,2,44,"[802.896, 144.277, 2132.57]","[848.083, -34.1227, 2127.53]","[770.643, -56.7194, 2257.22]","[724.397, -312.885, 2259.56]","[705.792, -524.698, 2055.63]","[949.738, -27.2499, 2009.71]","[1011.64, -265.063, 1919.08]","[931.832, -521.868, 1795.32]","[868.623, -272.86, 2120.24]","[871.43, -454.489, 2073.01]","[780.955, -510.291, 2068.41]","[788.436, -898.902, 2068.16]","[788.436, -1264.69, 2068.16]","[954.2, -487.47, 2016.29]","[941.868, -839.614, 1863.97]","[965.021, -1221.08, 1895.69]","[708.897, -489.396, 2089.62]","[945.199, -479.133, 1815.94]","[841.362, 43.9352, 2129.91]","[0, 0, 0]"
